"","extGene","wt.group","ca1a.group","GENENAME","WT","ca1a","b","qval"
"2091","SLC40A1",1,4,"solute carrier family 40 member 1",0.0369140795070998,0,NA,NA
"2092","SLC43A3",6,4,"solute carrier family 43 member 3",102.138619776167,40.1952650750175,-0.473168839147742,0.830968736541835
"2093","SLC48A1",6,4,"solute carrier family 48 member 1",3.31351559517758,15.2022007540442,1.42356881803847,2.16113538436524e-05
"2094","SLC4A2",6,4,"solute carrier family 4 member 2",63.1777838435719,18.1013747469883,-1.34119985609916,4.97780553963673e-12
"2095","SLC5A10",4,4,"solute carrier family 5 member 10",6.66312665295082,10.1946674735924,0.335681688638779,0.434100263064804
"2096","SLC6A11",3,4,"solute carrier family 6 member 11",2.07636690700202,1.70738562377429,-0.236114707611635,0.747733052268944
"2097","SLC6A12",6,4,"solute carrier family 6 member 12",0.0423470758093558,0.0330216704536438,NA,NA
"2098","SLC6A4",4,4,"solute carrier family 6 member 4",0.0337934505560789,0.131259338295138,1.19109795065345,0.18564005188779
"2099","SLC6A5",6,6,"solute carrier family 6 member 5",0,0,NA,NA
"2100","SLC7A11",6,4,"solute carrier family 7 member 11",5.07458738018039,12.2067853064547,0.834058345267854,0.0515438763278311
"2101","SLC7A11-AS1",1,6,"SLC7A11 antisense RNA 1",0.0554179131113985,0.205737955405405,1.19736359257417,0.1925449722575
"2102","SLC7A5P1",1,4,"solute carrier family 7 member 5 pseudogene 1",0,0,NA,NA
"2103","SLC7A5P2",4,4,"solute carrier family 7 member 5 pseudogene 2",0.185300427773085,0.465886960696183,0.797547143826944,0.383702448554132
"2104","SLC9C1",6,4,"solute carrier family 9 member C1",0.0466346398674647,0.10175097196949,NA,NA
"2105","SLCO2A1",1,4,"solute carrier organic anion transporter family member 2A1",0.705671053346267,0.0408989280313986,-2.60849610497564,0.000695163664478958
"2106","SLCO6A1",4,4,"solute carrier organic anion transporter family member 6A1",0,0,NA,NA
"2107","SLFN12",4,4,"schlafen family member 12",7.01721464784615,10.8113805962307,0.335172096487836,0.391811301308708
"2108","SLFN13",1,4,"schlafen family member 13",7.56261745799776,0.0591097473761968,-4.71382010231169,2.87184511488752e-11
"2109","SLIT3",3,4,"slit guidance ligand 3",0.0665843033177106,0.212825656237586,1.08628649092456,0.191505833052459
"2110","SLPI",4,4,"secretory leukocyte peptidase inhibitor",424.751840815239,986.236966644815,0.860639196212406,0.224407358389828
"2111","SMAD1",4,4,"SMAD family member 1",15.6359902507656,7.25268222188101,-0.862411720999004,0.00127638847533803
"2112","SMAD6",6,4,"SMAD family member 6",0.278917867047383,4.04272900610845,2.56028846544218,5.84695948940142e-07
"2113","SMARCD1",6,4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",33.1526119994285,21.3628596978436,-0.531634750783201,0.0200896081096185
"2114","SMCHD1",1,4,"structural maintenance of chromosomes flexible hinge domain containing 1",15.3856833500197,17.5614563124743,0.0516131763238148,0.883924913117824
"2115","SMCR5",4,4,"Smith-Magenis syndrome chromosome region, candidate 5",0.0721499711383985,0.105009569274028,0.15216997719501,0.924074831532701
"2116","SMEK1",3,4,NA,NA,NA,NA,NA
"2117","SMG7-AS1",6,4,"SMG7 antisense RNA 1",1.07405109334319,0.709801205835288,-0.455910067827925,0.545582985691182
"2118","SMIM21",1,4,"small integral membrane protein 21",0,0,NA,NA
"2119","SMIM5",4,4,"small integral membrane protein 5",0.0361977863215535,0.76059669723567,2.59626017184704,0.00678902255817676
"2120","SMLR1",4,4,"small leucine rich protein 1",0,0.030091359404903,NA,NA
"2121","SMOC1",3,4,"SPARC related modular calcium binding 1",5.87617278622424,138.071124855876,4.15271297429619,0.0709175000416434
"2122","SMOX",4,4,"spermine oxidase",10.1169965369531,17.5205535833323,0.452550108801522,0.154273042172967
"2123","SMYD3",6,4,"SET and MYND domain containing 3",22.0052527451235,16.1117812051721,-0.403603766733567,0.211362545936438
"2124","SNAI2",6,6,"snail family transcriptional repressor 2",41.4077934548593,4.07059562280793,-2.41493222241172,1.73741173768995e-21
"2125","SNAPC2",4,4,"small nuclear RNA activating complex polypeptide 2",19.3365203384796,10.0210631043285,-0.740577432391426,0.0252542150804653
"2126","SNAPIN",4,4,"SNAP associated protein",55.3514334829324,29.5798864427885,-0.728265376436594,0.00571321251475016
"2127","SNCAIP",6,4,"synuclein alpha interacting protein",0.618492142746326,0.239587362946821,-0.601195010279558,0.729322742403354
"2128","SNHG6",6,4,"small nucleolar RNA host gene 6",421.304143917381,375.532312756381,-0.231733823755519,0.395377113659699
"2129","SNHG8",6,6,"small nucleolar RNA host gene 8",692.593300543811,645.435057894689,-0.0884439594144371,0.920659981100563
"2130","SNHG9",1,4,"small nucleolar RNA host gene 9",74.3929341273368,99.4524613854857,0.14783192379694,0.829643594738849
"2131","SNORA12",4,6,"small nucleolar RNA, H/ACA box 12",0,4.02991595896673,NA,NA
"2132","SNORA14B",3,6,"small nucleolar RNA, H/ACA box 14B",41.6357782452653,17.5011290821478,-0.89029294357319,0.324629656588977
"2133","SNORA15",3,6,"small nucleolar RNA, H/ACA box 15",4.13244080845528,2.73548816053519,NA,NA
"2134","SNORA18",6,6,"small nucleolar RNA, H/ACA box 18",0,0,NA,NA
"2135","SNORA21",4,4,"small nucleolar RNA, H/ACA box 21",38.820386261301,52.4348425396125,0.102661168278928,0.928233476605999
"2136","SNORA24",4,6,"small nucleolar RNA, H/ACA box 24",67.6218790040662,135.653264050445,0.493762846599239,0.520615872656844
"2137","SNORA26",6,6,"small nucleolar RNA, H/ACA box 26",51.1775864413699,28.2905409799569,-0.826735471989463,0.385491017360444
"2138","SNORA28",1,6,"small nucleolar RNA, H/ACA box 28",3.56407293705131,6.02499828449506,NA,NA
"2139","SNORA30",4,6,"small nucleolar RNA, H/ACA box 30",1.12192289878591,1.47967086261925,NA,NA
"2140","SNORA71C",4,6,"small nucleolar RNA, H/ACA box 71C",21.3874587823689,21.261305158181,0.153127637483089,0.935184720220741
"2141","SNORA77",6,4,"small nucleolar RNA, H/ACA box 77",0,1.45811022624354,NA,NA
"2142","SNORA78",6,4,"small nucleolar RNA, H/ACA box 78",3.49324718616629,5.89137372184122,NA,NA
"2143","SNORA7B",1,6,"small nucleolar RNA, H/ACA box 7B",1.76689537424236,10.4852928570479,NA,NA
"2144","SNORD103A",1,6,"small nucleolar RNA, C/D box 103A",41.2634762138633,45.6285604223861,NA,NA
"2145","SNORD113-9",4,6,"small nucleolar RNA, C/D box 113-9",0,0,NA,NA
"2146","SNORD114-1",6,6,"small nucleolar RNA, C/D box 114-1",0,0,NA,NA
"2147","SNORD114-18",6,6,"small nucleolar RNA, C/D box 114-18",0,0,NA,NA
"2148","SNORD114-20",6,6,"small nucleolar RNA, C/D box 114-20",0,0,NA,NA
"2149","SNORD114-22",4,4,"small nucleolar RNA, C/D box 114-22",0,0,NA,NA
"2150","SNORD114-26",1,4,"small nucleolar RNA, C/D box 114-26",0,0,NA,NA
"2151","SNORD114-29",3,4,"small nucleolar RNA, C/D box 114-29",0,0,NA,NA
"2152","SNORD114-7",1,4,"small nucleolar RNA, C/D box 114-7",0,0,NA,NA
"2153","SNORD115-11",6,6,"small nucleolar RNA, C/D box 115-11",0,0,NA,NA
"2154","SNORD115-30",3,6,"small nucleolar RNA, C/D box 115-30",0,0,NA,NA
"2155","SNORD116-23",1,6,"small nucleolar RNA, C/D box 116-23",1.98509105580443,2.835306488313,NA,NA
"2156","SNORD123",6,6,"small nucleolar RNA, C/D box 123",0,0,NA,NA
"2157","SNORD12C",4,4,"small nucleolar RNA, C/D box 12C",15.8866099593717,15.7157865716028,NA,NA
"2158","SNORD17",1,6,"small nucleolar RNA, C/D box 17",21.9684669399031,25.2235521211118,0.408397880826966,0.829288823203644
"2159","SNORD18B",6,6,"small nucleolar RNA, C/D box 18B",10.4023327389257,30.3946753848631,NA,NA
"2160","SNORD38B",1,6,"small nucleolar RNA, C/D box 38B",32.0585742480185,87.3933816006657,0.461778982364243,0.640044762918364
"2161","SNORD43",4,6,"small nucleolar RNA, C/D box 43",27.9256433140628,33.6971128476097,-0.293243609964561,0.832261642447496
"2162","SNORD51",3,4,"small nucleolar RNA, C/D box 51",14.1221092438756,48.6337719702495,0.817229765471396,0.504451332986651
"2163","SNORD53",4,4,"small nucleolar RNA, C/D box 53",1.80370110930186,0,NA,NA
"2164","SNORD54",1,6,"small nucleolar RNA, C/D box 54",34.8610700129207,67.892912210415,0.117811859860589,0.926277838564003
"2165","SNORD9",1,6,"small nucleolar RNA, C/D box 9",3.68396909556275,6.7410856761183,NA,NA
"2166","SNORD95",3,6,"small nucleolar RNA, C/D box 95",12.0997410759255,20.4409408975563,NA,NA
"2167","SNRK",4,4,"SNF related kinase",8.59433380604167,5.55227711994918,-0.532732552439751,0.0558646613950526
"2168","SNRNP27",6,4,"small nuclear ribonucleoprotein U4/U6.U5 subunit 27",38.2235879727599,45.3080398124387,0.0702013225819703,0.852749790508991
"2169","SNRPA",4,4,"small nuclear ribonucleoprotein polypeptide A",77.7796291559419,78.8369928729019,-0.00151928331178453,0.998349469038806
"2170","SNTA1",4,4,"syntrophin alpha 1",3.63348237912945,6.84476311438577,0.587276952412834,0.240357684187675
"2171","SNTG1",4,6,"syntrophin gamma 1",0,0,NA,NA
"2172","SNX5",6,4,"sorting nexin 5",97.0737251710312,111.816591054886,0.0621050592626761,0.876301902831468
"2173","SOCS1",4,4,"suppressor of cytokine signaling 1",0.456463036945182,0.418849740591137,-0.115601808866436,0.931324894752911
"2174","SOCS2-AS1",3,4,"SOCS2 antisense RNA 1",4.73702787359768,2.07658400214612,-0.914853832932593,0.101711040919737
"2175","SOCS3",1,4,"suppressor of cytokine signaling 3",1.37942177528557,5.54065362467662,1.36037954934582,0.00241884962313594
"2176","SOD3",6,6,"superoxide dismutase 3",0,0.0168174342187608,NA,NA
"2177","SORT1",4,4,"sortilin 1",19.0026515051517,26.0897566068782,0.301824937636352,0.65116492148963
"2178","SOS2",3,4,"SOS Ras/Rho guanine nucleotide exchange factor 2",12.855435697734,11.1714513683611,-0.149000216445086,0.851566092414038
"2179","SOWAHC",4,4,"sosondowah ankyrin repeat domain family member C",22.4609895353181,15.1547454738963,-0.459021581798025,0.197198986229872
"2180","SP1",4,4,"Sp1 transcription factor",24.6075549222828,26.5975648342347,0.0132191026592832,0.979439738597344
"2181","SP3",4,4,"Sp3 transcription factor",26.2944857925125,16.5535762653441,-0.552617442976931,0.0123902164470778
"2182","SP5",1,4,"Sp5 transcription factor",0.434329197681538,0.0256921825497189,-2.77989996471854,0.00219466540680353
"2183","SPACA3",1,4,"sperm acrosome associated 3",0,0,NA,NA
"2184","SPAG9",3,4,"sperm associated antigen 9",27.2156411067356,20.5824523278347,-0.373461555742967,0.124330425924343
"2185","SPANXN1",4,4,"SPANX family member N1",0,0.054504234566454,NA,NA
"2186","SPANXN3",6,6,"SPANX family member N3",0,0.0571954248864346,NA,NA
"2187","SPANXN4",6,6,"SPANX family member N4",0,0,NA,NA
"2188","SPATA41",1,4,"spermatogenesis associated 41",0.0886534663010878,0.249639449679886,0.991395245269845,0.319680178358928
"2189","SPATA42",1,6,"spermatogenesis associated 42",0,0,NA,NA
"2190","SPATA5",3,6,"spermatogenesis associated 5",2.44536224705689,2.3538813643401,0.00805697811439376,0.994869274541905
"2191","SPCS3",1,4,"signal peptidase complex subunit 3",50.6956224574336,38.463476601616,-0.332639241554664,0.469296499184504
"2192","SPG7",1,4,"SPG7 matrix AAA peptidase subunit, paraplegin",25.5800570683701,41.2710347760744,0.384524366682612,0.127827817404708
"2193","SPINK2",3,4,"serine peptidase inhibitor, Kazal type 2",0.0735478343141659,0.114078240492469,NA,NA
"2194","SPINT1",3,4,"serine peptidase inhibitor, Kunitz type 1",116.277426693497,199.515126566793,0.469324262032712,0.102648939666771
"2195","SPINT2",4,4,"serine peptidase inhibitor, Kunitz type 2",288.189016612825,540.245253034507,0.53228763705869,0.0229179148373932
"2196","SPINT3",3,4,"serine peptidase inhibitor, Kunitz type 3",0.290993389791536,0,NA,NA
"2197","SPN",4,6,"sialophorin",0.399201836174903,0.543617382382167,0.213826243696517,0.784986490806293
"2198","SPOCK3",4,4,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3",0.0198984022827821,0.00908154634954693,NA,NA
"2199","SPP1",6,6,"secreted phosphoprotein 1",0.154471046749869,0.345906187417348,1.51018692852228,0.532773195072797
"2200","SPRR2A",3,4,"small proline rich protein 2A",0.408550760663844,1.99382586482779,1.46047609077648,0.148572424596909
"2201","SPRR2E",4,4,"small proline rich protein 2E",0.160733816897131,0.393398912173598,NA,NA
"2202","SPRR2G",1,6,"small proline rich protein 2G",0,0,NA,NA
"2203","SPRR3",6,4,"small proline rich protein 3",0.442880912522641,10.0728085689897,3.9705510668212,0.0717735117200339
"2204","SPRR4",1,6,"small proline rich protein 4",0.176122960012854,0,NA,NA
"2205","SPRY2",6,6,"sprouty RTK signaling antagonist 2",11.4527441862247,54.2052614455252,1.45716580642237,5.24582598937332e-12
"2206","SPRYD4",6,4,"SPRY domain containing 4",10.1539306552366,12.265441917187,0.0946406991419198,0.863293113673561
"2207","SPTAN1",3,4,"spectrin alpha, non-erythrocytic 1",76.1136247486375,44.9814658096704,-0.578665515901811,0.125859046065428
"2208","SPTB",3,4,"spectrin beta, erythrocytic",1.00799768752912,1.43427963070905,0.270588016718846,0.651504495847855
"2209","SPTBN4",1,6,"spectrin beta, non-erythrocytic 4",0.0707880536612051,0.819024989756689,2.28257080185317,0.0162273350130916
"2210","SPTBN5",3,4,"spectrin beta, non-erythrocytic 5",0.123836298239359,0.521653637933649,1.39199379641869,0.00941363296348378
"2211","SPTLC3",4,4,"serine palmitoyltransferase long chain base subunit 3",10.6878680421394,10.8786313897536,-0.0208747598549056,0.977711784630938
"2212","SQSTM1",4,4,"sequestosome 1",250.796186375696,227.690216521461,-0.130453719403797,0.842719233659829
"2213","SRD5A3",4,4,"steroid 5 alpha-reductase 3",8.6802099996386,5.49637693538956,-0.517278178933016,0.124882197439385
"2214","SRP72",3,4,"signal recognition particle 72",94.7698894940254,56.3480653273215,-0.607303200564623,0.00535997370543153
"2215","SRPK1",4,4,"SRSF protein kinase 1",59.1781575584726,45.6478008426742,-0.3172034387998,0.484783553213666
"2216","SRSF12",6,4,"serine and arginine rich splicing factor 12",0.892168740795789,0.117670290545361,-1.71665271214808,0.166306403230597
"2217","SRSF9",3,4,"serine and arginine rich splicing factor 9",160.420962337463,169.064546809345,-0.0153725925448714,0.98021576352182
"2218","SS18",6,4,"SS18 subunit of BAF chromatin remodeling complex",47.4830463440525,21.5040713272323,-0.887557224391057,1.58521576768922e-05
"2219","SSBP4",3,4,"single stranded DNA binding protein 4",24.6927115080971,17.5473106826523,-0.428659502602215,0.150703933494695
"2220","SSR1",6,4,"signal sequence receptor subunit 1",29.5446496530892,27.9029311123944,-0.12930702894165,0.747517074395846
"2221","SSX5",3,4,"SSX family member 5",0,0.0227729351473783,NA,NA
"2222","SSX8",1,4,NA,NA,NA,NA,NA
"2223","ST18",3,4,"ST18 C2H2C-type zinc finger transcription factor",0.0670569512898488,0.0590969299169845,-0.214025596679702,0.920676138675987
"2224","ST6GAL2",3,4,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2",0.361036123026888,0.0862172876474611,-1.60671335272426,0.0411275543624713
"2225","ST6GALNAC3",6,4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",0.0332454557454294,0,NA,NA
"2226","ST7",4,4,"suppression of tumorigenicity 7",17.697279777787,5.68788717050804,-1.2234138414045,2.90810578615183e-05
"2227","ST8SIA1",4,4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",0.151319334052181,0.194587721570711,0.291568106699512,0.758712394085424
"2228","ST8SIA4",3,6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",0.204047403533102,0.114553279884548,-0.573004628874669,0.53106589439736
"2229","STAG1",6,4,"stromal antigen 1",14.9419920125558,9.76109390586642,-0.503207688913708,0.0629725591803601
"2230","STAG3",1,4,"stromal antigen 3",0.799178404475867,0.988076572327376,0.203737979468653,0.835124601407824
"2231","STAP1",4,4,"signal transducing adaptor family member 1",0,0,NA,NA
"2232","STAP2",1,4,"signal transducing adaptor family member 2",12.7032872273225,53.8413697981157,1.36000707659411,7.68645355497369e-09
"2233","STAR",1,6,"steroidogenic acute regulatory protein",0.188263632915589,0.441732016039752,0.738979044646409,0.393939354367953
"2234","STARD8",3,4,"StAR related lipid transfer domain containing 8",1.42869516050423,0.0451182329784467,-2.55717430557335,0.264923477100937
"2235","STAT4",4,6,"signal transducer and activator of transcription 4",1.36807354048371,5.6616557427457,1.30855781299489,0.0200921766938145
"2236","STC1",1,4,"stanniocalcin 1",0.787176166402424,27.6269126128348,3.56884626877439,4.17399252959749e-11
"2237","STH",4,6,"saitohin",0,0,NA,NA
"2238","STK38L",1,4,"serine/threonine kinase 38 like",5.74897477146557,9.25740003132486,0.384795633724667,0.209835164786364
"2239","STRN",3,4,"striatin",6.8703179984576,6.55886129383028,-0.140454891758964,0.649952782309441
"2240","STX10",4,4,"syntaxin 10",57.0774672599978,39.4252435405416,-0.466182352805349,0.0643704740779973
"2241","STX16",4,4,"syntaxin 16",27.3707806312491,57.9413195948964,0.658871911819362,0.00205320866071771
"2242","STX19",6,6,"syntaxin 19",0.0875794811739367,4.04735692346912,4.01116105043437,0.00166323597102223
"2243","STXBP6",6,4,"syntaxin binding protein 6",0.200894888039853,0.470216648414715,1.61121857619581,0.527554220859675
"2244","STYK1",4,4,"serine/threonine/tyrosine kinase 1",1.15652877439708,1.73668223015924,0.472431284852772,0.644336972487773
"2245","SUCLG2",3,4,"succinate-CoA ligase GDP-forming beta subunit",74.1534123637866,80.4447766534788,-0.0143748421615747,0.970179681309488
"2246","SUGT1P1",3,4,"SUGT1 pseudogene 1",1.77064040641227,1.86215823358043,0.017034938477876,0.989384969333117
"2247","SULF1",6,6,"sulfatase 1",0.0731381719438531,0.0923448028164998,NA,NA
"2248","SULT1A2",4,4,"sulfotransferase family 1A member 2",2.91705840825049,4.33617717391535,0.295485753942978,0.681776823736054
"2249","SULT6B1",4,4,"sulfotransferase family 6B member 1",0.0402225521819876,0,NA,NA
"2250","SUMO1P1",1,4,"SUMO1 pseudogene 1",0,0,NA,NA
"2251","SUMO2",3,4,"small ubiquitin like modifier 2",346.180280841161,434.424445647797,0.12521421984628,0.69452361747115
"2252","SUN5",3,4,"Sad1 and UNC84 domain containing 5",0,0,NA,NA
"2253","SUPT20H",1,4,"SPT20 homolog, SAGA complex component",32.387986656731,26.4245945637669,-0.298255909318278,0.25696116598608
"2254","SUV39H1",3,4,"suppressor of variegation 3-9 homolog 1",12.1458932652525,6.8502395255542,-0.397688935071033,0.781822490011897
"2255","SV2A",4,4,"synaptic vesicle glycoprotein 2A",0.10431383816882,0.301002834965565,0.921739434527085,0.368931372473671
"2256","SVEP1",6,4,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",6.86104224395255,0.0961021632596792,-4.34844437472911,2.74043784303264e-21
"2257","SYDE1",3,4,"synapse defective Rho GTPase homolog 1",8.58636480629805,1.35662964588699,-1.84168142810792,0.000923018624799026
"2258","SYK",6,4,"spleen associated tyrosine kinase",4.30499362900838,0.703223421053628,-1.8155338212207,0.000291360725304452
"2259","SYNCRIP",6,4,"synaptotagmin binding cytoplasmic RNA interacting protein",132.263929113581,61.9390314445014,-0.807556958081161,0.0457833849584044
"2260","SYNGR4",4,4,"synaptogyrin 4",0.094369054713882,0.36761798822944,1.15994202775854,0.371332486547073
"2261","SYNPO2",4,4,"synaptopodin 2",0.112125308825445,0.292088675970269,0.846268797341752,0.258468633684706
"2262","SYT11",4,4,"synaptotagmin 11",0.226732703905742,0.178038288885038,-0.329320885644563,0.734045496684389
"2263","SYTL1",1,4,"synaptotagmin like 1",38.8352468870825,49.4730814433905,0.386283861130364,0.765212832422676
"2264","SYTL4",3,6,"synaptotagmin like 4",3.83170930975868,5.04939013375145,0.285105428551203,0.743329736885712
"2265","TAAR3",4,4,NA,NA,NA,NA,NA
"2266","TAAR8",6,4,"trace amine associated receptor 8",0,0,NA,NA
"2267","TAAR9",3,4,"trace amine associated receptor 9 (gene/pseudogene)",NA,NA,NA,NA
"2268","TACC3",4,4,"transforming acidic coiled-coil containing protein 3",52.0354160267844,46.5468332387014,0.782683360144343,0.799458128604687
"2269","TAF1A",4,4,"TATA-box binding protein associated factor, RNA polymerase I subunit A",14.8473637953494,10.528573219869,-0.15970598269591,0.921428996992611
"2270","TAF1D",3,6,"TATA-box binding protein associated factor, RNA polymerase I subunit D",95.7732633177024,105.544604681901,0.0201618089406921,0.960783186239428
"2271","TAF1L",6,6,"TATA-box binding protein associated factor 1 like",0.0389189712491446,0.0828875156947428,0.621670076866035,0.589762090768365
"2272","TAF4B",4,6,"TATA-box binding protein associated factor 4b",6.01782489936186,2.37840450122718,-1.02194477275412,0.00135915652925506
"2273","TAF5L",3,4,"TATA-box binding protein associated factor 5 like",34.5841933937365,11.8335835869038,-1.14867501646679,7.36448696338547e-07
"2274","TAF7",4,4,"TATA-box binding protein associated factor 7",88.5671760472629,99.6815664937652,0.0721184326728881,0.906370064684809
"2275","TAPBP",6,4,"TAP binding protein",64.6701096985331,81.6489881285333,0.160771590358771,0.650838050287696
"2276","TARBP1",4,4,"TAR (HIV-1) RNA binding protein 1",25.565021154663,17.7383048310779,-0.455175243006333,0.0489179112875977
"2277","TARDBP",3,6,"TAR DNA binding protein",71.6707859967466,74.4786193606443,0.00835497768763527,0.992439457688224
"2278","TARP",4,4,"TCR gamma alternate reading frame protein",0,0,NA,NA
"2279","TAS2R10",4,6,"taste 2 receptor member 10",0.135520178952047,0.324461738668616,0.674631469475755,0.644681139322077
"2280","TAS2R39",4,6,"taste 2 receptor member 39",0,0,NA,NA
"2281","TASP1",6,4,"taspase 1",8.65326054493941,9.66035999730493,0.00937929976443819,0.989828244071804
"2282","TAZ",1,4,"tafazzin",16.3957986111803,21.8069751045057,0.190946528302034,0.607814454880873
"2283","TBCEL",4,4,"tubulin folding cofactor E like",5.72427425801056,5.14220798525174,-0.194375379923469,0.655835962450303
"2284","TBX3",6,4,"T-box transcription factor 3",5.23132530026433,1.81377409880224,-1.15207947738312,0.000630663944079507
"2285","TCEAL3",4,4,"transcription elongation factor A like 3",26.6421219131107,14.5878325238681,-0.679365045510448,0.133839729332145
"2286","TCF19",6,4,"transcription factor 19",21.2500683354736,19.8073876187038,0.855890606979917,0.783513438600333
"2287","TCF7L1",1,4,"transcription factor 7 like 1",2.02673710191086,6.12685382812106,1.10221301969057,0.0605922629900564
"2288","TCF7L2",1,4,"transcription factor 7 like 2",10.3295434338499,15.3823827622048,0.312612661229808,0.275784437924138
"2289","TCN2",6,4,"transcobalamin 2",1.68995002935048,0.102416719782331,-2.87374942058855,2.92571982364327e-05
"2290","TCTA",3,4,"T cell leukemia translocation altered",8.60837044172901,11.9211547663674,0.237290580781151,0.572494114527411
"2291","TCTEX1D4",6,4,"Tctex1 domain containing 4",0.299371214371265,0.410736231186442,1.20396267506527,0.687173544510434
"2292","TDRD1",4,6,"tudor domain containing 1",0.080423430993576,0.0639729174284116,NA,NA
"2293","TDRD5",6,4,"tudor domain containing 5",3.88097061413934,0,-6.27621114991979,1.36956931558514e-30
"2294","TEAD4",3,4,"TEA domain transcription factor 4",23.9359133989617,11.3656886263971,-0.813415905821825,0.00882574638908302
"2295","TENC1",6,6,NA,NA,NA,NA,NA
"2296","TENM4",6,4,"teneurin transmembrane protein 4",0.743504507042984,0.085550625970787,-1.87204866608403,0.108262588693283
"2297","TERC",1,4,"telomerase RNA component",0.451877100914649,0.446617834707458,NA,NA
"2298","TEX12",3,4,"testis expressed 12",0.0815067682856731,0.334127675714421,1.10873392002059,0.383415886787245
"2299","TEX22",4,4,"testis expressed 22",0.142736390549878,0.679509338424254,1.40668453600585,0.0684408717061672
"2300","TEX35",1,4,"testis expressed 35",1.02132372097093,1.28042742930546,0.118358288137215,0.91511601218904
"2301","TFAM",6,4,"transcription factor A, mitochondrial",24.5938871704955,33.3750237759147,0.299393121864469,0.701295289953943
"2302","TFAMP1",6,6,"transcription factor A, mitochondrial pseudogene 1",0.115974546433402,0.163655992691247,1.11337765506947,0.674886822142386
"2303","TGDS",6,4,"TDP-glucose 4,6-dehydratase",9.94658879620473,9.20352586013122,-0.166885731770468,0.731921331215847
"2304","TGFB1I1",1,4,"transforming growth factor beta 1 induced transcript 1",18.122046116589,5.79297711189727,-1.21447499373873,0.000105947488036483
"2305","TGFB3",3,4,"transforming growth factor beta 3",1.00334875620309,1.49234544070965,0.316873050504013,0.667191992567951
"2306","TGFBI",1,4,"transforming growth factor beta induced",1253.31299920866,51.4354516225413,-3.07934321371005,8.82019783359876e-05
"2307","TGFBRAP1",1,4,"transforming growth factor beta receptor associated protein 1",19.9328198456778,14.0657248007885,-0.442985611108232,0.0948458923060162
"2308","TGM2",4,4,"transglutaminase 2",8.30239811487766,117.170489495236,3.69072327418293,0.131422306298511
"2309","THAP4",4,4,"THAP domain containing 4",57.1057888871785,35.6461492703594,-0.552471911363645,0.0441812932628483
"2310","THEGL",3,4,"theg spermatid protein like",0.0390295207427754,0.0551028859086963,NA,NA
"2311","THOC7",1,4,"THO complex 7",133.33830872624,91.9426919839353,-0.47192436010728,0.0427110802129992
"2312","THYN1",1,4,"thymocyte nuclear protein 1",40.1135789254374,42.0769116167619,-0.0551668299930475,0.897232641807422
"2313","TICRR",3,4,"TOPBP1 interacting checkpoint and replication regulator",5.93498882101669,4.2305376277903,0.721543563664849,0.836512833957686
"2314","TIFA",6,4,"TRAF interacting protein with forkhead associated domain",8.76883616441858,10.4266522860427,0.105107656052636,0.824541637037903
"2315","TIFAB",4,6,"TIFA inhibitor",0,0,NA,NA
"2316","TIGD1",6,4,"tigger transposable element derived 1",4.54593238813797,10.1285561549761,0.712262592403177,0.0441366416238237
"2317","TIRAP",4,4,"TIR domain containing adaptor protein",6.21751311172065,6.23814674474676,-0.0899948105868642,0.881304813869448
"2318","TLCD1",3,4,"TLC domain containing 1",16.2230517359711,16.1339048434912,-0.0964982733252086,0.867950839376239
"2319","TLDC2",6,4,"TBC/LysM-associated domain containing 2",0.117306368871391,0.36593137992876,0.945361298277355,0.339730046612213
"2320","TLE4",6,4,"TLE family member 4, transcriptional corepressor",6.12781157305251,5.20791225859677,-0.204933234862292,0.713627817518835
"2321","TLL1",3,4,"tolloid like 1",3.25895817343334,0.0492477467310532,-4.25586721064895,2.6852823580086e-15
"2322","TLR1",4,6,"toll like receptor 1",3.78150226276238,7.22213064050231,0.548565357168408,0.192412249016879
"2323","TM2D2",1,4,"TM2 domain containing 2",18.5757956212048,10.6889674254682,-0.647870884352118,0.00851244425318023
"2324","TM4SF1",3,4,"transmembrane 4 L six family member 1",51.4158000546,295.277438806183,1.71246302160699,8.83802565482163e-06
"2325","TM7SF2",6,4,"transmembrane 7 superfamily member 2",10.8037401843785,11.6683205998948,0.0623376710900638,0.940375693558077
"2326","TM9SF3",3,4,"transmembrane 9 superfamily member 3",67.0567509784285,64.3728192351442,-0.134942304084992,0.669415284088841
"2327","TMC8",3,4,"transmembrane channel like 8",0.105691507630892,0.730901081228887,1.72938269647265,0.0786573617780858
"2328","TMCO4",3,4,"transmembrane and coiled-coil domains 4",17.187250893836,11.4961911019189,-0.489653482062364,0.10414337922773
"2329","TMCO5B",1,6,"transmembrane and coiled-coil domains 5B (pseudogene)",0,0,NA,NA
"2330","TMED10",4,4,"transmembrane p24 trafficking protein 10",131.264164097426,130.006975391305,-0.104867607667883,0.754709806900095
