"","extGene","wt.group","tgfb.group","GENENAME","WT","tgfb","b","qval"
"2309","SRSF9",3,7,"serine and arginine rich splicing factor 9",227.761911110368,164.769539632907,-0.355542790115727,0.0469889396922107
"2310","SSBP2",3,7,"single stranded DNA binding protein 2",2.69425161340924,2.15399547125324,-0.269402578694486,0.13940296589648
"2311","SSR1",6,7,"signal sequence receptor subunit 1",35.0721858191619,47.19724735775,0.253340180488005,0.0414779108156503
"2312","SSSCA1",4,5,NA,NA,NA,NA,NA
"2313","SSX2IP",4,7,"SSX family member 2 interacting protein",17.1273534641973,17.6125432467295,0.0477859546172,0.901116001490664
"2314","SSX5",3,7,"SSX family member 5",0,0.0261065172917504,NA,NA
"2315","SSX8",1,7,NA,NA,NA,NA,NA
"2316","ST3GAL5",4,7,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",1.43627484202653,1.73181844731085,0.135082273742437,0.649998234300992
"2317","ST6GAL2",3,7,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2",0.467824267725936,1.10162380286886,0.899505240444569,0.011197862592379
"2318","ST6GALNAC6",4,7,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",24.0144156912444,25.7019610325228,0.0224551144138449,0.899972848430697
"2319","ST7",4,7,"suppression of tumorigenicity 7",19.9386892294049,21.0339327556321,0.00874701158385865,0.964935949248378
"2320","ST7-OT4",1,5,"ST7 overlapping transcript 4",0.0715270580766265,0.215992960656905,NA,NA
"2321","STAG2",3,7,"stromal antigen 2",34.0676112453378,30.9610559691876,-0.082772883511882,0.811295077600255
"2322","STAG3",1,7,"stromal antigen 3",0.599142760534043,0.562614541413376,-0.112539444197413,0.783326069640474
"2323","STAP1",4,7,"signal transducing adaptor family member 1",0.0252047369532146,0,NA,NA
"2324","STARD6",3,7,"StAR related lipid transfer domain containing 6",0.0509082294914312,0.0508124967996383,NA,NA
"2325","STAT5A",3,7,"signal transducer and activator of transcription 5A",1.6881634068487,2.13353385852338,0.180990535025256,0.428355027129624
"2326","STAU2-AS1",6,7,"STAU2 antisense RNA 1",0.117831153475768,0.0396862864412915,NA,NA
"2327","STOX1",4,7,"storkhead box 1",0.671283205401304,0.291881357063981,-0.826665371738605,0.0322341504076433
"2328","STPG2",4,7,"sperm tail PG-rich repeat containing 2",0.016300653940269,0.0195099552208248,NA,NA
"2329","STT3A",1,7,"STT3 oligosaccharyltransferase complex catalytic subunit A",151.797935576886,169.476904184978,0.066437562556998,0.650917833706829
"2330","STX11",4,7,"syntaxin 11",0.301213957085135,0.371828974592567,0.147260431542454,0.718858836882583
"2331","STX16",4,5,"syntaxin 16",24.7882472425438,35.1061648933221,0.314499838365921,0.012102406743067
"2332","STX19",6,5,"syntaxin 19",0,0,NA,NA
"2333","STX8",6,7,"syntaxin 8",27.8537866706523,24.5434931118227,-0.141278912036616,0.623535834536171
"2334","STXBP6",6,7,"syntaxin binding protein 6",0.0213834035169504,0.031856926924147,NA,NA
"2335","STYK1",4,7,"serine/threonine/tyrosine kinase 1",1.14782595216331,2.65512159757473,0.799502904376036,8.84359008139489e-05
"2336","STYXL1",1,7,"serine/threonine/tyrosine interacting like 1",48.3998065820146,48.6901672099891,0.00558605529818643,0.989278064549898
"2337","SUFU",3,7,"SUFU negative regulator of hedgehog signaling",6.0577329228852,6.84320109049504,0.0784392905122968,0.673435765414349
"2338","SULF1",6,7,"sulfatase 1",0.0695089433192171,0.191065903591574,0.855084205268983,0.199180956034371
"2339","SULT6B1",4,7,"sulfotransferase family 6B member 1",0.067383970088878,0.0334620482943334,NA,NA
"2340","SUMO2",3,7,"small ubiquitin like modifier 2",402.727066943368,302.69585795328,-0.321133855632139,0.0411568516578422
"2341","SUN1",3,7,"Sad1 and UNC84 domain containing 1",67.479088697924,85.3234558290263,0.206560339230607,0.149437068430379
"2342","SURF4",3,7,"surfeit 4",174.090568782434,262.877056472281,0.36629378782054,0.00259595003125744
"2343","SURF6",4,7,"surfeit 6",48.7037049641661,38.9390475275882,-0.2467718316893,0.274573067404075
"2344","SUSD4",6,7,"sushi domain containing 4",0.495212686005458,2.70280985057827,1.63915668357677,5.458202189665e-13
"2345","SYCN",1,7,"syncollin",0,0,NA,NA
"2346","SYDE1",3,7,"synapse defective Rho GTPase homolog 1",14.6862052249873,25.8396474260018,0.521449124171965,5.87082422703156e-05
"2347","SYNCRIP",6,7,"synaptotagmin binding cytoplasmic RNA interacting protein",175.401172570038,150.277414079078,-0.187118620181149,0.183298022307683
"2348","SYNGR4",4,5,"synaptogyrin 4",0.142277080040744,0.0311223300448499,NA,NA
"2349","SYNM",4,7,"synemin",0.514859662312257,0.281597057928628,-0.625664627799369,0.0252117440769163
"2350","SYNPO2",4,7,"synaptopodin 2",0.0876998017720825,0.128071324431776,0.322049795801243,0.564943495926061
"2351","SYNRG",6,7,"synergin gamma",7.4345665905565,11.5734588527586,0.452896231985119,0.127221933315233
"2352","SYT11",4,7,"synaptotagmin 11",0.160106134486698,0.422308168797483,0.943627527908662,0.0107899783750808
"2353","TAAR3",4,7,NA,NA,NA,NA,NA
"2354","TAAR9",3,7,"trace amine associated receptor 9 (gene/pseudogene)",NA,NA,NA,NA
"2355","TACC3",4,7,"transforming acidic coiled-coil containing protein 3",135.946862998723,87.308198098671,-0.466068823045871,0.0240458696878072
"2356","TADA3",6,7,"transcriptional adaptor 3",50.2527556571348,46.2986050066608,-0.103753804968746,0.702500180872693
"2357","TAF1",1,7,"TATA-box binding protein associated factor 1",6.6296552605247,6.87051101986303,0.0752564481321659,0.862602651835
"2358","TAF1A",4,7,"TATA-box binding protein associated factor, RNA polymerase I subunit A",18.8032377055946,13.9638995915683,-0.32297424250139,0.0363519686624285
"2359","TAF1C",6,7,"TATA-box binding protein associated factor, RNA polymerase I subunit C",16.4945379782921,13.0809435342661,-0.268386037341738,0.0784720612378034
"2360","TAF4B",4,7,"TATA-box binding protein associated factor 4b",7.49794121281847,5.0914879702219,-0.380574877057988,0.162844395359064
"2361","TAF5L",3,7,"TATA-box binding protein associated factor 5 like",40.0193642658676,42.4012673390632,0.020036215978289,0.903037086901247
"2362","TAF6",4,7,"TATA-box binding protein associated factor 6",40.4534327206034,32.70221476991,-0.249215980582526,0.101377447811695
"2363","TAF7",4,7,"TATA-box binding protein associated factor 7",61.5490179947026,67.5324266086535,0.0472312792247159,0.762944503390278
"2364","TAF9B",4,7,"TATA-box binding protein associated factor 9b",13.1904400880053,13.0179571381968,-0.0565477191806415,0.753417133072487
"2365","TAGLN3",4,7,"transgelin 3",0.500667116557085,0.637815552631868,0.271904703208464,0.654812303122389
"2366","TANC2",6,7,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",7.94662857510473,17.6258338089539,0.828891885685978,0.0103850384475898
"2367","TANGO2",3,7,"transport and golgi organization 2 homolog",12.1912428572547,17.6623231776415,0.324056211929659,0.0281467069154092
"2368","TANK",3,5,"TRAF family member associated NFKB activator",34.6362272540306,38.3529525983661,0.0601578465110252,0.718958458056923
"2369","TAOK3",6,7,"TAO kinase 3",14.1800876979184,16.91529141125,0.152436040878665,0.379832057732385
"2370","TARBP1",4,7,"TAR (HIV-1) RNA binding protein 1",31.054400117141,22.1034156307587,-0.366527052378629,0.00883343141856042
"2371","TARDBP",3,7,"TAR DNA binding protein",98.4379520907037,75.960147920554,-0.304923311936051,0.0117456791582588
"2372","TARP",4,5,"TCR gamma alternate reading frame protein",0,0,NA,NA
"2373","TAS2R10",4,7,"taste 2 receptor member 10",0.0980404244204648,0.181110243184519,NA,NA
"2374","TAS2R20",3,7,"taste 2 receptor member 20",0.599293910835089,0.401738997333139,-0.419203859046643,0.360419928222515
"2375","TAS2R30",1,7,"taste 2 receptor member 30",0.0304632178503363,0,NA,NA
"2376","TAS2R41",6,7,"taste 2 receptor member 41",0,0,NA,NA
"2377","TBC1D1",1,7,"TBC1 domain family member 1",39.9627026423994,47.6495936081992,0.134093928829634,0.352479652546857
"2378","TBC1D2",4,7,"TBC1 domain family member 2",38.4396557086163,50.5363330369856,0.232013364709476,0.0800255979226923
"2379","TBC1D8",3,7,"TBC1 domain family member 8",15.6803144864465,4.14294643703989,-1.35808928477003,3.38216632240388e-25
"2380","TBC1D8B",1,7,"TBC1 domain family member 8B",4.71371152739793,12.3781852120412,0.996438625004326,0.00146342861547219
"2381","TBCB",6,7,"tubulin folding cofactor B",67.9717940315377,72.6694924191786,0.0450172225400699,0.86913686012539
"2382","TBCC",3,7,"tubulin folding cofactor C",19.0492691526925,16.2750796294941,-0.204227779395031,0.197145954150489
"2383","TBCD",6,7,"tubulin folding cofactor D",36.9660118086111,36.8078654856812,-0.0501798197406753,0.760046599643963
"2384","TBRG1",1,7,"transforming growth factor beta regulator 1",10.8335886056634,12.9818923450946,0.135876970427958,0.379853100405813
"2385","TBX19",4,5,"T-box transcription factor 19",1.037477417794,0.991868512057776,-0.11440288942127,0.745470155567517
"2386","TCF7L2",1,7,"transcription factor 7 like 2",10.9619471446838,9.69018833365407,-0.147255575423967,0.433870102685986
"2387","TDRD1",4,7,"tudor domain containing 1",0.0575823920590703,0.0435243682077144,NA,NA
"2388","TEAD4",3,7,"TEA domain transcription factor 4",36.2883094075701,19.9796037568596,-0.63402444433351,4.72137966245502e-06
"2389","TECR",6,7,"trans-2,3-enoyl-CoA reductase",214.052061746417,132.708680723653,-0.478830672993667,0.101430004918365
"2390","TECRL",4,5,"trans-2,3-enoyl-CoA reductase like",0.132922904104053,0.0991383115685811,NA,NA
"2391","TESK1",3,7,"testis associated actin remodelling kinase 1",17.8142169930938,27.2502336111771,0.395239856772811,0.0391981740659032
"2392","TEX12",3,7,"testis expressed 12",0.0836098229783176,0.0654272026320813,NA,NA
"2393","TEX2",4,7,"testis expressed 2",26.2618821391422,45.1767971166497,0.514464736792691,0.000112017648795982
"2394","TEX261",3,5,"testis expressed 261",55.7620122832205,67.3245536435547,0.142562456395779,0.294649224161983
"2395","TEX33",1,5,"testis expressed 33",0,0,NA,NA
"2396","TFAMP1",6,5,"transcription factor A, mitochondrial pseudogene 1",0.100898510708599,0.139107588027642,NA,NA
"2397","TFPI",6,5,"tissue factor pathway inhibitor",37.6057507259327,25.4965780306094,-0.426917036282947,0.00240097571585661
"2398","TFPT",4,7,"TCF3 fusion partner",19.6072805448,15.8596421354794,-0.216668510754842,0.501531025281474
"2399","TFR2",3,7,"transferrin receptor 2",0.434911631472387,0.419653804793417,0.0141923244018105,0.985158122465826
"2400","TGFA",3,7,"transforming growth factor alpha",17.9053593877583,31.6336321232536,0.528859668358499,1.72508697801834e-05
"2401","TGFB1",6,7,"transforming growth factor beta 1",51.6666711490131,52.1343506228345,-0.0302398111397152,0.865875162771401
"2402","TGFB3",3,7,"transforming growth factor beta 3",1.20081206808672,0.593611866998925,-0.72955288216186,0.0101157058989587
"2403","TGFBI",1,7,"transforming growth factor beta induced",1574.9261784265,11485.1220345751,1.96639237629436,2.52732145655367e-25
"2404","TGIF1",6,7,"TGFB induced factor homeobox 1",24.7346456964171,43.1344375310492,0.51063027900148,0.000177317700268311
"2405","TGM2",4,7,"transglutaminase 2",7.17625676314392,507.455844898289,4.2148161221762,0
"2406","THAP11",1,7,"THAP domain containing 11",41.6657160744175,22.244561599732,-0.657402595368675,0.00010289180685671
"2407","THAP3",4,7,"THAP domain containing 3",15.4279871119977,8.62048429371386,-0.585800843979545,0.0288402765483085
"2408","THAP4",4,7,"THAP domain containing 4",95.1485078532583,54.9585054002599,-0.570162808846633,0.00870497874018617
"2409","THEMIS2",6,7,"thymocyte selection associated family member 2",1.99428725073622,2.58353331325721,0.206488479291099,0.413540951445325
"2410","THOC7",1,7,"THO complex 7",166.053175129008,111.429928421838,-0.424082905187013,0.0402924929347899
"2411","THSD1",4,7,"thrombospondin type 1 domain containing 1",9.91067479115985,12.7441220623585,0.205100301002608,0.184075939278201
"2412","THSD7A",1,7,"thrombospondin type 1 domain containing 7A",0,0,NA,NA
"2413","THUMPD1",4,7,"THUMP domain containing 1",20.2831094311425,18.8466499242952,-0.109804583346125,0.475641295554456
"2414","TICRR",3,7,"TOPBP1 interacting checkpoint and replication regulator",10.5260011865581,6.53442864112484,-0.49785120708225,0.00168013266903056
"2415","TLL1",3,7,"tolloid like 1",1.85284135038191,6.37929899726492,1.24433948237471,6.465851654119e-07
"2416","TLN1",3,7,"talin 1",82.9229728930993,143.987796566348,0.523609382073675,3.36649582246139e-05
"2417","TM2D1",3,7,"TM2 domain containing 1",23.3596148396467,30.4231378266946,0.22218142160395,0.156923083248334
"2418","TM4SF1",3,7,"transmembrane 4 L six family member 1",31.2713125924567,19.9890689008917,-0.489778760914321,0.000256043132047025
"2419","TM7SF2",6,7,"transmembrane 7 superfamily member 2",5.53104969010212,2.15265023745886,-0.943783353857521,0.000210663602394563
"2420","TM9SF3",3,7,"transmembrane 9 superfamily member 3",70.075869995902,102.761112429789,0.346169171156415,0.00414381127389182
"2421","TMC8",3,5,"transmembrane channel like 8",0.098541083732003,0.264789091803083,NA,NA
"2422","TMCO5B",1,7,"transmembrane and coiled-coil domains 5B (pseudogene)",0,0,NA,NA
"2423","TMED10",4,7,"transmembrane p24 trafficking protein 10",138.584620268106,158.258433943574,0.0891103156577244,0.538038354743131
"2424","TMEM102",6,7,"transmembrane protein 102",12.7207758536969,17.7058653704212,0.30852101553065,0.188840844469139
"2425","TMEM123",4,7,"transmembrane protein 123",104.685333595288,85.0676731662633,-0.232290770097932,0.134753123814428
"2426","TMEM126B",1,7,"transmembrane protein 126B",65.0663281381803,47.5583544731215,-0.351042112398687,0.0232673576930519
"2427","TMEM129",6,7,"transmembrane protein 129",24.9330159184034,21.6552299254522,-0.162267898127428,0.547248103603072
"2428","TMEM147",6,7,"transmembrane protein 147",188.740353585596,139.886745464142,-0.316204347226396,0.209513525904348
"2429","TMEM14A",6,7,"transmembrane protein 14A",89.8188896627941,64.0934495889192,-0.378480586478777,0.00441968043114059
"2430","TMEM14B",6,7,"transmembrane protein 14B",142.002621336726,104.065279855852,-0.336520553422476,0.133118481993706
"2431","TMEM150B",6,5,"transmembrane protein 150B",0.126677673452035,0.150715709674622,NA,NA
"2432","TMEM156",6,7,"transmembrane protein 156",3.9520367455981,1.78996280378167,-0.833629580489406,1.95956565696369e-05
"2433","TMEM164",6,5,"transmembrane protein 164",18.1183146341376,28.2862239320494,0.408636890920517,0.00102662118554629
"2434","TMEM167B",6,7,"transmembrane protein 167B",15.3234983936507,28.5478100979802,0.575509008930871,8.47449986160193e-06
"2435","TMEM170A",1,7,"transmembrane protein 170A",10.160924355415,10.0792295135248,-0.0599455785044736,0.751107354338625
"2436","TMEM180",3,7,NA,NA,NA,NA,NA
"2437","TMEM184A",4,7,"transmembrane protein 184A",3.34786545345373,6.73489808876216,0.653413729394399,1.50387216736352e-06
"2438","TMEM191A",6,7,"transmembrane protein 191A (pseudogene)",1.71054934788134,2.4326148502016,0.394225306731822,0.409512399572606
"2439","TMEM2",6,7,NA,NA,NA,NA,NA
"2440","TMEM201",3,7,"transmembrane protein 201",20.4816960539543,12.2350074657174,-0.558810132768382,1.72508697801834e-05
"2441","TMEM212",3,7,"transmembrane protein 212",2.08933078917817,3.40186783240637,0.457269613563396,0.0459594400219606
"2442","TMEM225",1,7,"transmembrane protein 225",0,0,NA,NA
"2443","TMEM25",1,7,"transmembrane protein 25",0.130419994438089,0.146392280848935,NA,NA
"2444","TMEM253",4,7,"transmembrane protein 253",1.06421819565614,0.771804301315312,-0.333259238193673,0.415336679596356
"2445","TMEM255A",1,5,"transmembrane protein 255A",0.00819555604419724,0.008906523254097,NA,NA
"2446","TMEM257",4,7,NA,NA,NA,NA,NA
"2447","TMEM258",3,7,"transmembrane protein 258",282.821593656202,218.09544571088,-0.271321894146817,0.36858235047189
"2448","TMEM44-AS1",1,7,"TMEM44 antisense RNA 1",2.65276645650586,1.6333147826078,-0.487659500363102,0.130818021057975
"2449","TMEM50A",6,7,"transmembrane protein 50A",65.3970657499193,79.4020237083884,0.150794856906648,0.274149612191803
"2450","TMEM55A",4,7,NA,NA,NA,NA,NA
"2451","TMEM61",6,7,"transmembrane protein 61",0.727818043283656,2.67132724776458,1.22510227351317,0.000322970745213186
"2452","TMEM66",1,7,NA,NA,NA,NA,NA
"2453","TMEM70",6,7,"transmembrane protein 70",33.7696690337018,21.9547420434342,-0.46313214369751,0.00528167608407343
"2454","TMEM80",6,7,"transmembrane protein 80",6.37977215447049,6.68894334213756,0.00191290838837149,0.993847095452535
"2455","TMEM99",1,5,"transmembrane protein 99 (putative)",8.52030771166002,7.71669388376128,-0.138646224238382,0.478124343262253
"2456","TMEM9B-AS1",3,7,"TMEM9B antisense RNA 1",0.810949697581898,1.09298381128594,0.235992732376483,0.625764178634892
"2457","TMIE",3,7,"transmembrane inner ear",0.219622667922325,0.0868097809866666,NA,NA
"2458","TMOD4",6,5,"tropomodulin 4",0.533743204787957,0.304462653628101,-0.56959439238978,0.494193194001551
"2459","TMPRSS11BNL",6,5,"TMPRSS11B N-terminal like, pseudogene",0.0409324680242003,0.0519880644172376,NA,NA
"2460","TMPRSS12",4,5,"transmembrane serine protease 12",0.0166782914538262,0,NA,NA
"2461","TMPRSS6",4,7,"transmembrane serine protease 6",0.074142574944656,0.134439991228484,NA,NA
"2462","TMSB15B",6,7,"thymosin beta 15B",9.97259764271989,15.6258052973374,0.423631700439908,0.0443273450948773
"2463","TMTC2",6,7,"transmembrane O-mannosyltransferase targeting cadherins 2",1.29849338974898,1.84933532906188,0.343806675933201,0.139559432442929
"2464","TMUB1",4,7,"transmembrane and ubiquitin like domain containing 1",50.2136015706607,41.2385161985664,-0.209655702813425,0.453750457279199
"2465","TNFRSF10A",4,7,"TNF receptor superfamily member 10a",29.5517340855679,37.0513100668527,0.196513135415399,0.266227404022247
"2466","TNFRSF10B",6,7,"TNF receptor superfamily member 10b",71.0985441219849,122.32431550688,0.502830102543686,1.13824791203732e-05
"2467","TNFRSF10C",6,7,"TNF receptor superfamily member 10c",2.35634274169259,5.35016704339619,0.795589360257856,7.55487178171982e-05
"2468","TNFRSF11A",1,7,"TNF receptor superfamily member 11a",4.07487711523733,4.07200388531885,-0.0390792885412089,0.844780412158007
"2469","TNFRSF12A",4,7,"TNF receptor superfamily member 12A",428.812435111311,684.229490864453,0.446794340228603,0.0460775370272229
"2470","TNFSF15",3,7,"TNF superfamily member 15",0.199747920935591,0.646894536364031,1.17156208759416,0.000251502753886678
"2471","TNNI2",3,7,"troponin I2, fast skeletal type",145.565879370195,31.2967949086951,-1.54240389432932,6.711556523944e-09
"2472","TNR",6,5,"tenascin R",0.0163371705692241,0.0652606870444637,NA,NA
"2473","TNRC6A",4,7,"trinucleotide repeat containing adaptor 6A",20.0968364815551,22.6639174446774,0.0897510182674365,0.554096896173891
"2474","TNRC6B",6,5,"trinucleotide repeat containing adaptor 6B",4.25280755868877,4.22830505425876,-0.0240842284873839,0.91869954462624
"2475","TNS3",3,7,"tensin 3",11.6767590599678,12.5793743261716,0.181463420442949,0.760901613199714
"2476","TOB1-AS1",6,7,"TOB1 antisense RNA 1",0.180511423021301,0.173684166547429,NA,NA
"2477","TOB2",6,7,"transducer of ERBB2, 2",9.60242075190228,9.42706277399319,-0.0595196693310618,0.735069829562989
"2478","TOM1",4,7,"target of myb1 membrane trafficking protein",12.746909185173,27.0628491737072,0.724074017417981,4.96903448533115e-05
"2479","TOMM22",6,7,"translocase of outer mitochondrial membrane 22",186.28768919636,90.0467022891424,-0.755180382141536,3.54435961692393e-05
"2480","TOMM34",1,7,"translocase of outer mitochondrial membrane 34",67.1949605591287,42.3111723344599,-0.501722448697865,4.43317017630847e-05
"2481","TOP1P1",3,7,"DNA topoisomerase I pseudogene 1",0.112605632073663,0.098901343467788,NA,NA
"2482","TOP2B",6,7,"DNA topoisomerase II beta",68.8188926698461,52.0842553626541,-0.319707790334512,0.00864571472569455
"2483","TOPBP1",6,7,"DNA topoisomerase II binding protein 1",33.1070857241835,40.4155995134751,0.193988135065336,0.439515208597207
"2484","TOPORS-AS1",4,7,NA,NA,NA,NA,NA
"2485","TOR1A",6,7,"torsin family 1 member A",54.5647987609524,53.7362635709158,-0.0545059423258193,0.747286823258082
"2486","TOR1AIP1",1,7,"torsin 1A interacting protein 1",37.1334505721762,48.6439898929993,0.237631605490338,0.0645163832113752
"2487","TOX",4,7,"thymocyte selection associated high mobility group box",0.0185075344674748,0.0339521083130664,NA,NA
"2488","TOX2",1,7,"TOX high mobility group box family member 2",1.32707949330818,0.975809907994991,-0.297931061064179,0.553684445036905
"2489","TP53I3",4,7,"tumor protein p53 inducible protein 3",82.7396935136669,379.392013195669,1.50370781265764,3.32114235152361e-14
"2490","TP53INP1",3,7,"tumor protein p53 inducible nuclear protein 1",0.927199560082558,3.9356466145788,1.42223856665767,1.30616977232469e-18
"2491","TPI1",6,7,"triosephosphate isomerase 1",1092.67346131504,806.891688937534,-0.336473812308943,0.0466834745316398
"2492","TPM2",6,7,"tropomyosin 2",339.581321038002,393.802365084526,0.144036538725101,0.656567849501448
"2493","TPM4",1,5,"tropomyosin 4",454.789462706414,789.462230173449,0.507911536553529,9.21213896865006e-05
"2494","TPP2",4,7,"tripeptidyl peptidase 2",26.4891999296472,24.3782300623162,-0.100568474748985,0.649000830024855
"2495","TPRG1",6,5,"tumor protein p63 regulated 1",0.935083332014833,0.860971695078019,-0.184063027828566,0.642292442524794
"2496","TPST1",3,7,"tyrosylprotein sulfotransferase 1",8.78689221216248,30.1478854621006,1.18134677707036,1.73536514923555e-17
"2497","TPST2",4,7,"tyrosylprotein sulfotransferase 2",7.96802255665372,10.5047321397584,0.239172375310924,0.164144777331675
"2498","TPT1",3,5,"tumor protein, translationally-controlled 1",5325.47850183919,4890.32977960678,-0.117209290251856,0.567233413050738
"2499","TRABD",4,7,"TraB domain containing",73.835350123684,55.2235973992586,-0.305113548236226,0.232743900931473
"2500","TRAF3IP1",4,7,"TRAF3 interacting protein 1",10.2051213745262,10.0426604438678,-0.055908361439796,0.75095696084668
"2501","TRAM1L1",6,7,"translocation associated membrane protein 1 like 1",1.16871068622874,1.18022932601394,-0.0382759468686251,0.920273276739532
"2502","TRAPPC3",6,7,"trafficking protein particle complex 3",111.145900653908,108.560504041967,-0.0489108418306339,0.846974976973511
"2503","TRDMT1",6,7,"tRNA aspartic acid methyltransferase 1",2.74273732939518,3.19813768717605,0.104415667116219,0.785543241780548
"2504","TRDN",1,5,"triadin",0,0,NA,NA
"2505","TREML1",4,5,"triggering receptor expressed on myeloid cells like 1",0,0,NA,NA
"2506","TRERF1",1,5,"transcriptional regulating factor 1",10.5225259318761,7.37100337045974,-0.341903525427306,0.264113189199299
"2507","TREX1",4,7,"three prime repair exonuclease 1",13.5822338892206,9.56774694665854,-0.373197882044901,0.144640269430742
"2508","TRIM11",3,7,"tripartite motif containing 11",37.8507774639766,38.3382653773776,-0.0282237439865472,0.865960743710394
"2509","TRIM25",3,7,"tripartite motif containing 25",31.5929629021831,33.8671423009006,0.0556317739279087,0.819313886886351
"2510","TRIM3",4,7,"tripartite motif containing 3",4.75064944047859,7.89924304390407,0.46081376961573,0.00278981142537659
"2511","TRIM33",3,7,"tripartite motif containing 33",10.8764736982197,11.8157558574156,0.102985728576687,0.783437574051437
"2512","TRIM37",3,7,"tripartite motif containing 37",14.2516296907781,20.0363846253652,0.30732612395232,0.0233416229673349
"2513","TRIM39-RPP21",3,5,"TRIM39-RPP21 readthrough",0.308063875235265,0.852924046778745,NA,NA
"2514","TRIM42",4,5,"tripartite motif containing 42",0,0,NA,NA
"2515","TRIM48",4,7,"tripartite motif containing 48",0,0,NA,NA
"2516","TRIM55",4,5,"tripartite motif containing 55",0,0,NA,NA
"2517","TRIM58",4,7,"tripartite motif containing 58",0.106778372594658,0.20158570760634,0.61319320068531,0.271317523965801
"2518","TRIM62",6,7,"tripartite motif containing 62",2.02672337816048,2.81585906934559,0.277983802999464,0.161853149211801
"2519","TRIM64C",6,7,"tripartite motif containing 64C",0,0,NA,NA
"2520","TRIM69",6,5,"tripartite motif containing 69",0.161954343118761,0.0708299899588693,NA,NA
"2521","TRIP12",4,7,"thyroid hormone receptor interactor 12",60.8648572236409,88.0514996279137,0.356185115714127,0.0773714537399175
"2522","TRIQK",6,7,"triple QxxK/R motif containing",3.0880427231867,9.096294941125,1.03998608996321,1.09625413581478e-13
"2523","TRNP1",3,7,"TMF1 regulated nuclear protein 1",21.5571249908331,38.9766963782573,0.562420500544772,0.00192859629656922
"2524","TRPM2",1,7,"transient receptor potential cation channel subfamily M member 2",10.4777913227445,10.5437825310904,0.00700561671142529,0.986370365924357
"2525","TRPM4",3,5,"transient receptor potential cation channel subfamily M member 4",4.18793605948569,15.2755157403994,1.25571488128382,4.62699077613551e-21
"2526","TRPV6",6,7,"transient receptor potential cation channel subfamily V member 6",0.0659237416826299,0.0881221518587657,NA,NA
"2527","TSC2",4,7,"TSC complex subunit 2",17.8868086700362,24.1874025038061,0.255638334230622,0.0543355096264283
"2528","TSC22D2",6,5,"TSC22 domain family member 2",7.2299045718425,16.7561408493595,0.815462134413148,3.82319308183211e-09
"2529","TSC22D4",6,7,"TSC22 domain family member 4",38.7948625139068,36.3232825105538,-0.0942701109126807,0.681100160241376
"2530","TSFM",3,7,"Ts translation elongation factor, mitochondrial",46.7155886317702,26.7285513138403,-0.60220701144958,6.55159794919234e-06
"2531","TSGA10IP",1,7,"testis specific 10 interacting protein",0,0.0188966318531451,NA,NA
"2532","TSGA13",6,7,"testis specific 13",0,0.0434327741032851,NA,NA
"2533","TSHB",6,7,"thyroid stimulating hormone subunit beta",0,0,NA,NA
"2534","TSLP",4,5,"thymic stromal lymphopoietin",0.0332754002764067,0.105859306439101,NA,NA
"2535","TSPAN33",1,7,"tetraspanin 33",3.52316859715514,3.4757082190013,-0.053802635982359,0.817160570708589
"2536","TSPAN7",3,7,"tetraspanin 7",1.65801394099923,0.305927001374099,-1.72385819421253,6.62123719231394e-06
"2537","TSPAN8",3,7,"tetraspanin 8",0,0,NA,NA
"2538","TSR1",1,7,"TSR1 ribosome maturation factor",66.4036714438679,54.1726094429682,-0.248166305389043,0.0467466163794728
"2539","TTC16",3,7,"tetratricopeptide repeat domain 16",0,0,NA,NA
"2540","TTC21A",6,7,"tetratricopeptide repeat domain 21A",0.420535572799027,0.788566138407785,0.560784572623681,0.128361072011164
"2541","TTC23L",3,7,"tetratricopeptide repeat domain 23 like",0.148275858656447,0.0856507514246107,NA,NA
"2542","TTC28-AS1",1,7,"TTC28 antisense RNA 1",9.99938643874895,8.13665835689631,-0.237345943771457,0.339468032028297
"2543","TTK",4,7,"TTK protein kinase",48.8303236518336,39.478537730921,-0.240637780088557,0.0810938953591414
"2544","TTLL7",6,7,"tubulin tyrosine ligase like 7",1.89828207893896,6.73266620798941,1.25061505131379,3.60290162623471e-12
"2545","TTN-AS1",6,7,"TTN antisense RNA 1",2.24140471086862,2.7646889063555,0.206882213739912,0.543252752409017
"2546","TUBA1C",3,7,"tubulin alpha 1c",1080.09724582248,940.001688068816,-0.180666382189769,0.221195423247214
"2547","TUBG1",3,7,"tubulin gamma 1",116.813860977312,89.3746382411373,-0.308835638037733,0.0120872430253943
"2548","TUBG2",1,7,"tubulin gamma 2",13.2840488690837,14.5048724344717,0.0488632867848387,0.796789860769484
"2549","TUBGCP2",3,7,"tubulin gamma complex associated protein 2",49.0800155854856,33.0341507034783,-0.433175256611347,0.00153472271027256
"2550","TUBGCP3",4,7,"tubulin gamma complex associated protein 3",26.3668758571919,24.4665889438698,-0.087732337746433,0.713373982667832
"2551","TUBGCP5",4,7,"tubulin gamma complex associated protein 5",17.5176193581786,20.3727547380891,0.115532067008564,0.459958712307588
