gene	order	color	sort1	group1
chrX;107287199;107289199;uc011msk.2;+;VSIG1	16487	#0092FFFF	5	5
chrX;110923345;110925345;uc011msy.2;+;ALG13	2020	#FF0000FF	1	1
chrX;114057016;114059016;uc011mtd.2;+;MIR448	4054	#FFDB00FF	2	2
chrX;114422962;114424962;uc011mte.1;+;RBMXL3	4055	#FFDB00FF	2	2
chrX;119737551;119739551;uc011mub.2;+;MCTS1	18785	#4900FFFF	6	6
chrX;129518511;129520511;uc011muv.2;-;GPR119	2021	#FF0000FF	1	1
chrX;130677047;130679047;uc011muw.2;+;OR13H1	16488	#0092FFFF	5	5
chrX;132094423;132096423;uc011mvd.1;-;HS6ST2	16489	#0092FFFF	5	5
chrX;132161300;132163300;uc011mvf.2;-;USP26	18786	#4900FFFF	6	6
chrX;133302796;133304796;uc011mvi.1;-;MIR19B2	18787	#4900FFFF	6	6
chrX;133370076;133372076;uc011mvj.2;+;CCDC160	16490	#0092FFFF	5	5
chrX;133673461;133675461;uc011mvl.2;-;MIR450A1	13609	#00FF92FF	4	4
chrX;133679428;133681428;uc011mvn.2;-;MIR503	4056	#FFDB00FF	2	2
chrX;133679741;133681741;uc011mvo.1;-;MIR424	18788	#4900FFFF	6	6
chrX;134123967;134125967;uc011mvs.2;+;SMIM10	13610	#00FF92FF	4	4
chrX;136112833;136114833;uc011mwh.2;-;GPR101	7012	#49FF00FF	3	3
chrX;138286185;138288185;uc011mwj.2;-;FGF13	4057	#FFDB00FF	2	2
chrX;138789381;138791381;uc011mwo.1;-;MCF2	18789	#4900FFFF	6	6
chrX;140925101;140927101;uc011mwp.2;+;MAGEC3	18790	#4900FFFF	6	6
chrX;144901865;144903865;uc011mwr.2;+;SLITRK2	4058	#FFDB00FF	2	2
chrX;145890301;145892301;uc011mwu.2;+;CXorf51B	13611	#00FF92FF	4	4
chrX;145895249;145897249;uc011mwv.2;-;CXorf51A	13612	#00FF92FF	4	4
chrX;146362548;146364548;uc011mww.2;-;MIR514A2	13613	#00FF92FF	4	4
chrX;146365246;146367246;uc011mwx.2;-;MIR514A2	13614	#00FF92FF	4	4
chrX;147002676;147004676;uc011mwy.1;-;FMR1-AS1	13615	#00FF92FF	4	4
chrX;148585884;148587884;uc011mxe.2;-;IDS	13616	#00FF92FF	4	4
chrX;149530550;149532550;uc011mxu.2;+;MAMLD1	13617	#00FF92FF	4	4
chrX;151561964;151563964;uc011myf.2;-;MIR105-2	18791	#4900FFFF	6	6
chrX;152081985;152083985;uc011myg.2;+;ZNF185	13618	#00FF92FF	4	4
chrX;152239726;152241726;uc011myl.2;+;PNMA6C	13619	#00FF92FF	4	4
chrX;152682780;152684780;uc011myo.2;+;ZFP92	16491	#0092FFFF	5	5
chrX;152710945;152712945;uc011myp.2;-;TREX2	13620	#00FF92FF	4	4
chrX;152863632;152865632;uc011myr.2;-;FAM58A	13621	#00FF92FF	4	4
chrX;152988838;152990838;uc011mza.1;-;BCAP31	18792	#4900FFFF	6	6
chrX;153769458;153771458;uc011mzr.2;+;IKBKG	13622	#00FF92FF	4	4
chrX;153798478;153800478;uc011mzt.3;+;FAM223B	13623	#00FF92FF	4	4
chrX;153860448;153862448;uc011mzu.3;-;FAM223B	13624	#00FF92FF	4	4
chrY;19611837;19613837;uc011nat.2;+;FAM41AY2	13625	#00FF92FF	4	4
chrY;20565932;20567932;uc011nau.2;-;FAM41AY2	13626	#00FF92FF	4	4
chrY;21905825;21907825;uc011naz.2;-;KDM5D	13627	#00FF92FF	4	4
chrY;22916953;22918953;uc011nbb.2;+;RPS4Y2	13628	#00FF92FF	4	4
chrY;25081601;25083601;uc011nbi.2;+;TTTY4	13629	#00FF92FF	4	4
chrY;27245039;27247039;uc011nbv.2;-;TTTY4	13630	#00FF92FF	4	4
chrY;27600457;27602457;uc011nbw.2;+;GOLGA2P2Y	13631	#00FF92FF	4	4
chr1;1008687;1010687;uc021oen.1;-;RNF223	13632	#00FF92FF	4	4
chr1;1534476;1536476;uc021oes.1;-;C1orf233	13633	#00FF92FF	4	4
chr1;2487450;2489450;uc021oev.1;-;LOC100133445	13634	#00FF92FF	4	4
chr1;2705230;2707230;uc021oey.1;-;TTC34	18793	#4900FFFF	6	6
chr1;3043538;3045538;uc021oez.1;+;MIR4251	4059	#FFDB00FF	2	2
chr1;3476354;3478354;uc021ofa.1;-;MIR551A	2022	#FF0000FF	1	1
chr1;5623130;5625130;uc021ofm.1;+;MIR4417	18794	#4900FFFF	6	6
chr1;5921801;5923801;uc021ofn.1;-;MIR4689	13635	#00FF92FF	4	4
chr1;6488956;6490956;uc021ofo.1;-;MIR4252	13636	#00FF92FF	4	4
chr1;8937893;8939893;uc021oft.1;+;ENO1-AS1	21697	#FF00DBFF	7	7
chr1;9647931;9649931;uc021ofy.1;+;TMEM201	13637	#00FF92FF	4	4
chr1;10489158;10491158;uc021ogd.1;+;APITD1-CORT	21698	#FF00DBFF	7	7
chr1;12250761;12252761;uc021ogi.1;+;MIR4632	13638	#00FF92FF	4	4
chr1;16874408;16876408;uc021ogu.1;+;MIR3675	13639	#00FF92FF	4	4
chr1;17006749;17008749;uc021ogy.1;+;MIR3675	13640	#00FF92FF	4	4
chr1;17184516;17186516;uc021ohc.1;-;MIR3675	13641	#00FF92FF	4	4
chr1;19208769;19210769;uc021ohm.2;-;MIR4695	18795	#4900FFFF	6	6
chr1;19599568;19601568;uc021ohn.1;-;AKR7L	13642	#00FF92FF	4	4
chr1;19621230;19623230;uc021ohp.1;-;LOC100506730	2023	#FF0000FF	1	1
chr1;19811066;19813066;uc021ohr.1;-;CAPZB	18796	#4900FFFF	6	6
chr1;19922470;19924470;uc021ohu.1;+;MINOS1	7013	#49FF00FF	3	3
chr1;23045009;23047009;uc021oib.1;+;MIR4684	4060	#FFDB00FF	2	2
chr1;23188719;23190719;uc021oic.1;-;MIR4253	18797	#4900FFFF	6	6
chr1;23369797;23371797;uc021oid.1;+;MIR3115	4061	#FFDB00FF	2	2
chr1;23750261;23752261;uc021oig.1;-;TCEA3	16492	#0092FFFF	5	5
chr1;24254559;24256559;uc021oik.1;+;MIR378F	13643	#00FF92FF	4	4
chr1;24305953;24307953;uc021oir.1;-;SRSF10	21699	#FF00DBFF	7	7
chr1;24644811;24646811;uc021oiw.1;+;GRHL3	2024	#FF0000FF	1	1
chr1;24827850;24829850;uc021oiz.1;-;RCAN3AS	7014	#49FF00FF	3	3
chr1;26125666;26127666;uc021ojl.1;+;SEPN1	13644	#00FF92FF	4	4
chr1;26880032;26882032;uc021ojp.1;+;MIR1976	13645	#00FF92FF	4	4
chr1;27649364;27651364;uc021oju.1;+;LOC644961	16493	#0092FFFF	5	5
chr1;29062132;29064132;uc021okf.1;+;YTHDF2	13646	#00FF92FF	4	4
chr1;31211079;31213079;uc021okj.1;-;MIR4420	16494	#0092FFFF	5	5
chr1;31407623;31409623;uc021okk.1;-;SNORD103A	18798	#4900FFFF	6	6
chr1;31421052;31423052;uc021okl.1;-;SNORD103A	13647	#00FF92FF	4	4
chr1;31970838;31972838;uc021okn.1;+;LOC149086	18799	#4900FFFF	6	6
chr1;32223336;32225336;uc021okr.1;-;MIR4254	4062	#FFDB00FF	2	2
chr1;32826844;32828844;uc021oku.1;-;FAM229A	13648	#00FF92FF	4	4
chr1;33797093;33799093;uc021okw.1;-;MIR3605	21700	#FF00DBFF	7	7
chr1;35443307;35445307;uc021olf.1;-;LOC653160	16495	#0092FFFF	5	5
chr1;37626163;37628163;uc021oll.1;+;MIR4255	18800	#4900FFFF	6	6
chr1;37939044;37941044;uc021olm.1;-;LOC728431	2025	#FF0000FF	1	1
chr1;38553902;38555902;uc021olo.1;+;MIR3659	16496	#0092FFFF	5	5
chr1;38679439;38681439;uc021olp.1;-;LOC339442	13649	#00FF92FF	4	4
chr1;40348177;40350177;uc021olz.1;-;TRIT1	2026	#FF0000FF	1	1
chr1;41479261;41481261;uc021omd.1;+;SLFNL1-AS1	13650	#00FF92FF	4	4
chr1;43252660;43254660;uc021omg.1;+;LOC100129924	13651	#00FF92FF	4	4
chr1;43311243;43313243;uc021omh.1;+;ZNF691	21701	#FF00DBFF	7	7
chr1;43637000;43639000;uc021omk.1;+;WDR65	7015	#49FF00FF	3	3
chr1;43734664;43736664;uc021oml.1;+;TMEM125	21702	#FF00DBFF	7	7
chr1;45987562;45989562;uc021omw.1;-;PRDX1	13652	#00FF92FF	4	4
chr1;46898498;46900498;uc021ona.1;+;LOC729041	16497	#0092FFFF	5	5
chr1;47003367;47005367;uc021onb.1;+;MKNK1-AS1	18801	#4900FFFF	6	6
chr1;47138707;47140707;uc021ond.1;+;EFCAB14-AS1	18802	#4900FFFF	6	6
chr1;48461562;48463562;uc021ong.1;-;TRABD2B	13653	#00FF92FF	4	4
chr1;54518751;54520751;uc021ons.1;+;MIR4781	13654	#00FF92FF	4	4
chr1;55680039;55682039;uc021onw.1;-;USP24	7016	#49FF00FF	3	3
chr1;55680080;55682080;uc021onx.1;+;LOC100507634	2027	#FF0000FF	1	1
chr1;55690313;55692313;uc021ony.1;+;MIR4422	4063	#FFDB00FF	2	2
chr1;60197968;60199968;uc021oob.1;-;MIR4711	18803	#4900FFFF	6	6
chr1;63832260;63834260;uc021oof.1;+;ALG6	7017	#49FF00FF	3	3
chr1;65044529;65046529;uc021ooh.1;+;MIR4794	13655	#00FF92FF	4	4
chr1;65522525;65524525;uc021ook.1;-;MIR3671	16498	#0092FFFF	5	5
chr1;67093122;67095122;uc021oon.1;+;MIR3117	18804	#4900FFFF	6	6
chr1;68648293;68650293;uc021oos.1;-;MIR1262	18805	#4900FFFF	6	6
chr1;85598476;85600476;uc021opc.1;+;MIR4423	18806	#4900FFFF	6	6
chr1;85741587;85743587;uc021opd.1;-;BCL10	13656	#00FF92FF	4	4
chr1;87379107;87381107;uc021opi.1;-;SEP15	2028	#FF0000FF	1	1
chr1;93645280;93647280;uc021opx.1;+;CCDC18	21703	#FF00DBFF	7	7
chr1;94311387;94313387;uc021oqa.1;+;MIR760	13657	#00FF92FF	4	4
chr1;95392583;95394583;uc021oqc.2;+;LOC729970	13658	#00FF92FF	4	4
chr1;95939292;95941292;uc021oqf.1;+;FLJ31662	18807	#4900FFFF	6	6
chr1;98509907;98511907;uc021oqj.1;-;MIR2682	2029	#FF0000FF	1	1
chr1;100745796;100747796;uc021oqp.1;+;MIR553	13659	#00FF92FF	4	4
chr1;101111560;101113560;uc021oqr.1;-;LOC100128787	4064	#FFDB00FF	2	2
chr1;102336566;102338566;uc021oqv.1;+;DNAJA1P5	16499	#0092FFFF	5	5
chr1;104614644;104616644;uc021oqw.1;+;LOC100129138	13660	#00FF92FF	4	4
chr1;109655584;109657584;uc021orb.1;+;KIAA1324	13661	#00FF92FF	4	4
chr1;111931473;111933473;uc021orp.1;-;PGCP1	13662	#00FF92FF	4	4
chr1;113003455;113005455;uc021orv.1;-;MIR4256	18808	#4900FFFF	6	6
chr1;114694062;114696062;uc021orz.1;-;SYT6	18809	#4900FFFF	6	6
chr1;117213370;117215370;uc021osk.1;+;MIR320B1	18810	#4900FFFF	6	6
chr1;117636264;117638264;uc021osm.1;+;MIR942	18811	#4900FFFF	6	6
chr1;120105502;120107502;uc021osu.1;+;HSD3BP4	16500	#0092FFFF	5	5
chr1;120140914;120142914;uc021osv.1;-;LINC00622	13663	#00FF92FF	4	4
chr1;144994033;144996033;uc021ouh.1;-;PDE4DIP	4065	#FFDB00FF	2	2
chr1;146988699;146990699;uc021ovk.1;-;LINC00624	13664	#00FF92FF	4	4
chr1;149821340;149823340;uc021oxz.1;-;HIST2H2BC	13665	#00FF92FF	4	4
chr1;150523404;150525404;uc021oye.1;+;MIR4257	2030	#FF0000FF	1	1
chr1;151517271;151519271;uc021oyr.1;+;MIR554	4066	#FFDB00FF	2	2
chr1;151825173;151827173;uc021oyw.1;-;THEM5	7018	#49FF00FF	3	3
chr1;153189059;153191059;uc021ozw.1;+;PRR9	16501	#0092FFFF	5	5
chr1;153930132;153932132;uc021pab.1;-;CRTC2	13666	#00FF92FF	4	4
chr1;154165219;154167219;uc021pac.1;-;MIR190B	18812	#4900FFFF	6	6
chr1;154841754;154843754;uc021pah.1;-;KCNN3	13667	#00FF92FF	4	4
chr1;154947168;154949168;uc021pai.1;+;MIR4258	2031	#FF0000FF	1	1
chr1;155035467;155037467;uc021pan.2;-;LOC100505666	21704	#FF00DBFF	7	7
chr1;155163967;155165967;uc021pas.1;+;MIR92B	13668	#00FF92FF	4	4
chr1;156181778;156183778;uc021pbb.1;+;PMF1-BGLAP	21705	#FF00DBFF	7	7
chr1;156548518;156550518;uc021pbf.1;+;TTC24	13669	#00FF92FF	4	4
chr1;156905036;156907036;uc021pbj.1;-;MIR765	13670	#00FF92FF	4	4
chr1;158686905;158688905;uc021pbn.1;-;OR6K3	13671	#00FF92FF	4	4
chr1;161550128;161552128;uc021pdi.2;+;FCGR2C	13672	#00FF92FF	4	4
chr1;162125896;162127896;uc021pdp.1;+;MIR4654	13673	#00FF92FF	4	4
chr1;162311335;162313335;uc021pdr.1;+;MIR556	4067	#FFDB00FF	2	2
chr1;163171963;163173963;uc021pdt.1;-;RGS5	18813	#4900FFFF	6	6
chr1;164742878;164744878;uc021pdx.1;-;LOC100505795	4068	#FFDB00FF	2	2
chr1;166134958;166136958;uc021pee.1;-;FAM78B	13674	#00FF92FF	4	4
chr1;166134958;166136958;uc021pef.1;-;FAM78B	13675	#00FF92FF	4	4
chr1;166123035;166125035;uc021peg.1;-;MIR921	16502	#0092FFFF	5	5
chr1;168343761;168345761;uc021pel.1;+;MIR557	18814	#4900FFFF	6	6
chr1;168390894;168392894;uc021pem.1;-;LOC100505918	2032	#FF0000FF	1	1
chr1;170119518;170121518;uc021peq.1;+;MIR3119-2	18815	#4900FFFF	6	6
chr1;170119603;170121603;uc021per.1;-;MIR3119-1	16503	#0092FFFF	5	5
chr1;171069947;171071947;uc021pes.1;-;MIR1295A	4069	#FFDB00FF	2	2
chr1;172112975;172114975;uc021pev.2;-;DNM3OS	16504	#0092FFFF	5	5
chr1;172106947;172108947;uc021pew.1;+;MIR3120	21706	#FF00DBFF	7	7
chr1;173603660;173605660;uc021pez.1;+;LOC730159	18816	#4900FFFF	6	6
chr1;173831385;173833385;uc021pfa.1;+;GAS5-AS1	18817	#4900FFFF	6	6
chr1;176997581;176999581;uc021pfc.1;-;MIR488	16505	#0092FFFF	5	5
chr1;178645883;178647883;uc021pfg.1;+;MIR4424	13676	#00FF92FF	4	4
chr1;180406525;180408525;uc021pfq.1;-;MIR3121	18818	#4900FFFF	6	6
chr1;180991046;180993046;uc021pfr.1;-;STX6	21707	#FF00DBFF	7	7
chr1;182583274;182585274;uc021pfy.1;+;LOC284648	13677	#00FF92FF	4	4
chr1;183604076;183606076;uc021pgb.2;-;ARPC5	7019	#49FF00FF	3	3
chr1;186445655;186447655;uc021pgf.1;-;MIR548F1	16506	#0092FFFF	5	5
chr1;190593019;190595019;uc021pgm.2;+;LOC440704	4070	#FFDB00FF	2	2
chr1;193104632;193106632;uc021pgq.1;+;MIR1278	16507	#0092FFFF	5	5
chr1;196550611;196552611;uc021pgs.1;-;MIR4735	4071	#FFDB00FF	2	2
chr1;197743623;197745623;uc021pgu.1;-;DENND1B	7020	#49FF00FF	3	3
chr1;198905558;198907558;uc021pgz.1;-;MIR181A1HG	16508	#0092FFFF	5	5
chr1;201389874;201391874;uc021phd.1;-;TNNI1	13678	#00FF92FF	4	4
chr1;201474967;201476967;uc021phh.1;-;CSRP1	13679	#00FF92FF	4	4
chr1;201776738;201778738;uc021phj.1;+;MIR1231	18819	#4900FFFF	6	6
chr1;201914716;201916716;uc021phl.1;-;LMOD1	13680	#00FF92FF	4	4
chr1;202793328;202795328;uc021php.1;+;LOC641515	13681	#00FF92FF	4	4
chr1;202975393;202977393;uc021phr.1;-;LOC401980	13682	#00FF92FF	4	4
chr1;203765650;203767650;uc021phs.1;+;ZBED6	16509	#0092FFFF	5	5
chr1;205196037;205198037;uc021pia.1;+;TMCC2	2033	#FF0000FF	1	1
chr1;207974868;207976868;uc021pik.2;-;MIR29C	16510	#0092FFFF	5	5
chr1;209795855;209797855;uc021pil.1;-;MIR4260	18820	#4900FFFF	6	6
chr1;212249954;212251954;uc021pis.1;+;MIR3122	4072	#FFDB00FF	2	2
chr1;212780969;212782969;uc021pit.1;+;ATF3	7021	#49FF00FF	3	3
chr1;214453564;214455564;uc021pix.1;+;SMYD2	7022	#49FF00FF	3	3
chr1;220045618;220047618;uc021pjd.1;+;RNU5F-1	13683	#00FF92FF	4	4
chr1;224443843;224445843;uc021pjo.1;-;MIR320B2	16511	#0092FFFF	5	5
chr1;224585013;224587013;uc021pjq.1;-;MIR4742	18821	#4900FFFF	6	6
chr1;226735500;226737500;uc021pjw.1;+;C1orf95	13684	#00FF92FF	4	4
chr1;227750219;227752219;uc021pjy.1;+;ZNF678	21708	#FF00DBFF	7	7
chr1;227884408;227886408;uc021pjz.1;-;ZNF847P	18822	#4900FFFF	6	6
chr1;228283963;228285963;uc021pkd.1;+;MIR3620	18823	#4900FFFF	6	6
chr1;228326928;228328928;uc021pkf.1;+;GUK1	13685	#00FF92FF	4	4
chr1;228648774;228650774;uc021pkh.1;+;MIR4666A	16512	#0092FFFF	5	5
chr1;231611271;231613271;uc021pkl.1;-;SNRPD2P2	2034	#FF0000FF	1	1
chr1;231746836;231748836;uc021pkm.2;-;LINC00582	4073	#FFDB00FF	2	2
chr1;233758897;233760897;uc021pkp.1;+;MIR4427	13686	#00FF92FF	4	4
chr1;234441212;234443212;uc021pkq.1;+;MIR4671	2035	#FF0000FF	1	1
chr1;234764056;234766056;uc021pkr.1;+;LINC00184	21709	#FF00DBFF	7	7
chr1;235352431;235354431;uc021pkt.1;-;MIR4753	16513	#0092FFFF	5	5
chr1;236015360;236017360;uc021pkv.1;-;MIR1537	16514	#0092FFFF	5	5
chr1;240169823;240171823;uc021pld.1;+;RPS7P5	13687	#00FF92FF	4	4
chr1;241294571;241296571;uc021plg.1;+;MIR3123	18824	#4900FFFF	6	6
chr1;243417708;243419708;uc021plo.1;-;CEP170	13688	#00FF92FF	4	4
chr1;243508477;243510477;uc021plt.1;+;MIR4677	16515	#0092FFFF	5	5
chr1;246686589;246688589;uc021plx.1;-;LOC255654	18825	#4900FFFF	6	6
chr1;247364362;247366362;uc021pma.1;-;MIR3916	16516	#0092FFFF	5	5
chr1;249119575;249121575;uc021pmd.1;+;MIR3124	13689	#00FF92FF	4	4
chr10;2356268;2358268;uc021pmj.1;-;LINC00701	13690	#00FF92FF	4	4
chr10;5089957;5091957;uc021pml.1;+;AKR1C3	18826	#4900FFFF	6	6
chr10;6018574;6020574;uc021pmo.1;-;IL15RA	7023	#49FF00FF	3	3
chr10;6193158;6195158;uc021pmq.1;+;MIR3155A	16517	#0092FFFF	5	5
chr10;6193225;6195225;uc021pmr.1;-;MIR3155B	18827	#4900FFFF	6	6
chr10;6621386;6623386;uc021pmt.1;+;PRKCQ-AS1	21710	#FF00DBFF	7	7
chr10;7707961;7709961;uc021pmv.1;-;ITIH5	13691	#00FF92FF	4	4
chr10;12619751;12621751;uc021pmz.1;+;MIR4480	18828	#4900FFFF	6	6
chr10;14477574;14479574;uc021pne.1;+;MIR1265	16518	#0092FFFF	5	5
chr10;14919781;14921781;uc021png.1;+;SUV39H2	7024	#49FF00FF	3	3
chr10;20839898;20841898;uc021pnt.1;+;MIR4675	18829	#4900FFFF	6	6
chr10;21784570;21786570;uc021pnw.1;-;MIR1915	7025	#49FF00FF	3	3
chr10;21822573;21824573;uc021pny.1;+;MLLT10	21711	#FF00DBFF	7	7
chr10;22497912;22499912;uc021pob.1;-;EBLN1	16519	#0092FFFF	5	5
chr10;22540000;22542000;uc021pod.2;+;LOC100130992	13692	#00FF92FF	4	4
chr10;22725858;22727858;uc021pof.2;-;LOC100499489	21712	#FF00DBFF	7	7
chr10;24563613;24565613;uc021poj.1;+;MIR603	7026	#49FF00FF	3	3
chr10;28820283;28822283;uc021pon.1;-;WAC-AS1	13693	#00FF92FF	4	4
chr10;29083979;29085979;uc021poo.1;-;LINC00837	18830	#4900FFFF	6	6
chr10;29833026;29835026;uc021por.1;-;MIR604	4074	#FFDB00FF	2	2
chr10;29890275;29892275;uc021pos.1;-;MIR938	18831	#4900FFFF	6	6
chr10;37890859;37892859;uc021ppd.1;-;MTRNR2L7	18832	#4900FFFF	6	6
chr10;44339753;44341753;uc021ppi.1;+;LINC00619	13694	#00FF92FF	4	4
chr10;44353858;44355858;uc021ppj.1;+;LINC00840	18833	#4900FFFF	6	6
chr10;44879545;44881545;uc021ppm.1;-;CXCL12	18834	#4900FFFF	6	6
chr10;45658461;45660461;uc021ppp.1;+;MIR3156-1	13695	#00FF92FF	4	4
chr10;50192632;50194632;uc021ppz.1;-;MIR4294	16520	#0092FFFF	5	5
chr10;50506186;50508186;uc021pqa.2;+;C10orf71	18835	#4900FFFF	6	6
chr10;53058332;53060332;uc021pqt.1;+;MIR605	18836	#4900FFFF	6	6
chr10;57357749;57359749;uc021pra.1;+;MTRNR2L5	16521	#0092FFFF	5	5
chr10;59063319;59065319;uc021prb.1;-;MIR3924	13696	#00FF92FF	4	4
chr10;61512203;61514203;uc021pre.1;-;LINC00948	13697	#00FF92FF	4	4
chr10;63735060;63737060;uc021prj.2;+;MIR548AV	13698	#00FF92FF	4	4
chr10;65131808;65133808;uc021prk.1;-;MIR1296	18837	#4900FFFF	6	6
chr10;72042450;72044450;uc021psj.1;-;NPFFR1	13699	#00FF92FF	4	4
chr10;72976985;72978985;uc021psk.1;-;UNC5B-AS1	2036	#FF0000FF	1	1
chr10;73974757;73976757;uc021psp.1;+;ANAPC16	21713	#FF00DBFF	7	7
chr10;74479786;74481786;uc021pti.1;+;MIR4676	16522	#0092FFFF	5	5
chr10;75006124;75008124;uc021ptm.1;+;DNAJC9-AS1	21714	#FF00DBFF	7	7
chr10;76968911;76970911;uc021ptp.1;+;VDAC2	21715	#FF00DBFF	7	7
chr10;89101167;89103167;uc021pvs.1;+;LOC439994	13700	#00FF92FF	4	4
chr10;89262637;89264637;uc021pvu.1;+;MIR4678	4075	#FFDB00FF	2	2
chr10;90751732;90753732;uc021pvx.1;-;FAS-AS1	18838	#4900FFFF	6	6
chr10;90822168;90824168;uc021pwa.1;-;MIR4679-2	13701	#00FF92FF	4	4
chr10;90822092;90824092;uc021pwb.1;+;MIR4679-1	4076	#FFDB00FF	2	2
chr10;97823156;97825156;uc021pwn.1;-;MIR3157	18839	#4900FFFF	6	6
chr10;100205704;100207704;uc021pwv.1;-;HPS1	13702	#00FF92FF	4	4
chr10;100190117;100192117;uc021pww.2;-;MIR4685	18840	#4900FFFF	6	6
chr10;102733741;102735741;uc021pxa.1;+;MIR608	13703	#00FF92FF	4	4
chr10;102789914;102791914;uc021pxc.1;-;PDZD7	7027	#49FF00FF	3	3
chr10;103360173;103362173;uc021pxe.1;+;MIR3158-1	4077	#FFDB00FF	2	2
chr10;103360254;103362254;uc021pxf.1;-;MIR3158-2	13704	#00FF92FF	4	4
chr10;103577824;103579824;uc021pxh.1;+;LOC100289509	7028	#49FF00FF	3	3
chr10;104195268;104197268;uc021pxj.1;+;MIR146B	18841	#4900FFFF	6	6
chr10;105806944;105808944;uc021pxp.1;-;MIR936	13705	#00FF92FF	4	4
chr10;105977641;105979641;uc021pxq.1;-;MIR609	4078	#FFDB00FF	2	2
chr10;106027163;106029163;uc021pxt.1;-;MIR4482-1	16523	#0092FFFF	5	5
chr10;111767139;111769139;uc021pya.1;-;LOC100505933	13706	#00FF92FF	4	4
chr10;114392928;114394928;uc021pyf.1;+;MIR4295	16524	#0092FFFF	5	5
chr10;115536813;115538813;uc021pys.1;-;MIR4483	4079	#FFDB00FF	2	2
chr10;116417058;116419058;uc021pyw.1;-;ABLIM1	4080	#FFDB00FF	2	2
chr10;118608022;118610022;uc021pzj.1;+;ENO4	2037	#FF0000FF	1	1
chr10;118926285;118928285;uc021pzl.1;-;MIR3663	16525	#0092FFFF	5	5
chr10;121136483;121138483;uc021pzq.1;+;MIR4681	4081	#FFDB00FF	2	2
chr10;121717024;121719024;uc021pzs.1;+;MIR4682	13707	#00FF92FF	4	4
chr10;122609686;122611686;uc021pzt.1;+;WDR11	7029	#49FF00FF	3	3
chr10;123356972;123358972;uc021pzy.1;-;FGFR2	13708	#00FF92FF	4	4
chr10;124175480;124177480;uc021qad.1;+;MIR3941	16526	#0092FFFF	5	5
chr10;124638157;124640157;uc021qai.1;-;FAM24B	2038	#FF0000FF	1	1
chr10;124767203;124769203;uc021qaj.2;-;IKZF5	21716	#FF00DBFF	7	7
chr10;126720439;126722439;uc021qan.1;-;MIR4296	13709	#00FF92FF	4	4
chr10;127507308;127509308;uc021qaq.1;+;MIR4484	18842	#4900FFFF	6	6
chr10;131640638;131642638;uc021qaw.1;-;MIR4297	4082	#FFDB00FF	2	2
chr10;131903272;131905272;uc021qax.1;+;CTAGE7P	18843	#4900FFFF	6	6
chr10;132759931;132761931;uc021qaz.1;-;MIR378C	13710	#00FF92FF	4	4
chr10;133621535;133623535;uc021qba.1;-;FLJ46300	13711	#00FF92FF	4	4
chr10;134755089;134757089;uc021qbc.1;-;TTC40	13712	#00FF92FF	4	4
chr10;135089407;135091407;uc021qbe.1;-;ADAM8	13713	#00FF92FF	4	4
chr10;135184167;135186167;uc021qbg.1;-;MIR3944	18844	#4900FFFF	6	6
chr11;567457;569457;uc021qbm.1;-;MIR210HG	13714	#00FF92FF	4	4
chr11;1770824;1772824;uc021qbs.2;-;IFITM10	18845	#4900FFFF	6	6
chr11;1879766;1881766;uc021qbw.1;-;MIR4298	18846	#4900FFFF	6	6
chr11;2018065;2020065;uc021qby.1;-;H19	7030	#49FF00FF	3	3
chr11;2154439;2156439;uc021qcc.1;-;MIR483	13715	#00FF92FF	4	4
chr11;2193292;2195292;uc021qce.1;+;MIR4686	13716	#00FF92FF	4	4
chr11;3875932;3877932;uc021qco.1;+;STIM1	7031	#49FF00FF	3	3
chr11;4824610;4826610;uc021qcs.1;-;OR52R1	13717	#00FF92FF	4	4
chr11;9481245;9483245;uc021qdn.1;-;LOC644656	21717	#FF00DBFF	7	7
chr11;11677269;11679269;uc021qdv.1;-;MIR4299	18847	#4900FFFF	6	6
chr11;12694968;12696968;uc021qdx.1;+;TEAD1	13718	#00FF92FF	4	4
chr11;13029969;13031969;uc021qdz.1;+;RASSF10	13719	#00FF92FF	4	4
chr11;18269221;18271221;uc021qel.1;-;SAA2-SAA4	13720	#00FF92FF	4	4
chr11;18286807;18288807;uc021qeo.1;+;SAA1	4083	#FFDB00FF	2	2
chr11;19544625;19546625;uc021qet.1;-;NAV2-AS4	18848	#4900FFFF	6	6
chr11;19595856;19597856;uc021qeu.1;+;MIR4486	4084	#FFDB00FF	2	2
chr11;19780629;19782629;uc021qex.1;-;MIR4694	16527	#0092FFFF	5	5
chr11;20180870;20182870;uc021qey.1;-;DBX1	4085	#FFDB00FF	2	2
chr11;22880972;22882972;uc021qfb.1;-;CCDC179	16528	#0092FFFF	5	5
chr11;28077361;28079361;uc021qfg.1;+;MIR610	13721	#00FF92FF	4	4
chr11;33562876;33564876;uc021qfs.1;+;KIAA1549L	4086	#FFDB00FF	2	2
chr11;34653010;34655010;uc021qfu.1;+;EHF	13722	#00FF92FF	4	4
chr11;34962383;34964383;uc021qfv.1;+;MIR1343	13723	#00FF92FF	4	4
chr11;36030647;36032647;uc021qga.1;+;MIR3973	18849	#4900FFFF	6	6
chr11;42274240;42276240;uc021qgh.1;-;LOC100507205	16529	#0092FFFF	5	5
chr11;43580205;43582205;uc021qgk.1;+;MIR670	4087	#FFDB00FF	2	2
