gene	order	color	sort1	group1
chr9;35908479;35910479;uc003zys.1;+;LOC158376	6813	#49FF00FF	3	3
chr9;36035909;36037909;uc003zyv.3;+;RECK	9260	#00FF92FF	4	4
chr9;36135741;36137741;uc003zyz.3;+;GLIPR2	9261	#00FF92FF	4	4
chr9;36168388;36170388;uc003zzb.4;+;CCIN	11556	#0092FFFF	5	5
chr9;36189852;36191852;uc003zzc.3;+;CLTA	4212	#FFDB00FF	2	2
chr9;36399296;36401296;uc003zzh.3;-;RNF38	21136	#FF00DBFF	7	7
chr9;36571858;36573858;uc003zzn.4;+;MELK	1630	#FF0000FF	1	1
chr9;37033476;37035476;uc003zzo.1;-;PAX5	6814	#49FF00FF	3	3
chr9;37078892;37080892;uc003zzp.2;+;LOC100506710	1631	#FF0000FF	1	1
chr9;37119468;37121468;uc003zzq.3;+;ZCCHC7	21137	#FF00DBFF	7	7
chr9;37421706;37423706;uc003zzu.1;+;GRHPR	6815	#49FF00FF	3	3
chr9;37464407;37466407;uc003zzx.3;-;ZBTB5	1632	#FF0000FF	1	1
chr9;37484944;37486944;uc003zzy.1;+;POLR1E	4213	#FFDB00FF	2	2
chr9;37575250;37577250;uc004aab.3;-;FBXO10	9262	#00FF92FF	4	4
chr9;37650051;37652051;uc004aag.1;+;FRMPD1	16599	#4900FFFF	6	6
chr9;37752801;37754801;uc004aai.3;+;TRMT10B	1633	#FF0000FF	1	1
chr9;37784089;37786089;uc004aal.3;-;EXOSC3	4214	#FFDB00FF	2	2
chr9;37799789;37801789;uc004aao.3;+;DCAF10	16600	#4900FFFF	6	6
chr9;37903350;37905350;uc004aav.2;-;SLC25A51	9263	#00FF92FF	4	4
chr9;38068210;38070210;uc004aax.3;-;SHB	16601	#4900FFFF	6	6
chr9;38391660;38393660;uc004aay.3;+;ALDH1B1	6816	#49FF00FF	3	3
chr9;38423444;38425444;uc004aaz.3;-;IGFBPL1	16602	#4900FFFF	6	6
chr9;38619360;38621360;uc004abg.4;-;ANKRD18A	4215	#FFDB00FF	2	2
chr9;38620084;38622084;uc004abh.4;+;FAM201A	11557	#0092FFFF	5	5
chr9;39446188;39448188;uc004abn.3;-;ZNF658B	16603	#4900FFFF	6	6
chr9;40791112;40793112;uc004abs.2;-;ZNF658	16604	#4900FFFF	6	6
chr9;41591207;41593207;uc004abx.3;-;ZNF658B	16605	#4900FFFF	6	6
chr9;42857151;42859151;uc004acq.4;+;AQP7P3	16606	#4900FFFF	6	6
chr9;44386386;44388386;uc004adg.2;+;LOC643648	16607	#4900FFFF	6	6
chr9;67288492;67290492;uc004aeo.1;-;AQP7P1	4216	#FFDB00FF	2	2
chr9;69146854;69148854;uc004aff.4;-;PGM5P2	21138	#FF00DBFF	7	7
chr9;69261593;69263593;uc004afj.4;-;CBWD6	16608	#4900FFFF	6	6
chr9;69650360;69652360;uc004afv.2;+;LOC100133920	16609	#4900FFFF	6	6
chr9;70489177;70491177;uc004aga.4;-;CBWD3	16610	#4900FFFF	6	6
chr9;70855838;70857838;uc004agi.4;+;CBWD3	16611	#4900FFFF	6	6
chr9;70971757;70973757;uc004agp.3;-;PGM5-AS1	16612	#4900FFFF	6	6
chr9;70970814;70972814;uc004agr.3;+;PGM5	16613	#4900FFFF	6	6
chr9;71154783;71156783;uc004agt.3;-;TMEM252	16614	#4900FFFF	6	6
chr9;71319329;71321329;uc004agu.4;+;PIP5K1B	16615	#4900FFFF	6	6
chr9;71393963;71395963;uc004agw.1;+;FAM122A	4217	#FFDB00FF	2	2
chr9;71628039;71630039;uc004agy.3;-;PRKACG	9264	#00FF92FF	4	4
chr9;71649478;71651478;uc004aha.2;+;FXN	6817	#49FF00FF	3	3
chr9;72286275;72288275;uc004ahh.2;-;APBA1	16616	#4900FFFF	6	6
chr9;72373876;72375876;uc004ahj.4;-;PTAR1	21139	#FF00DBFF	7	7
chr9;72434730;72436730;uc004ahl.3;+;C9orf135	16617	#4900FFFF	6	6
chr9;72657496;72659496;uc004ahm.2;+;MAMDC2	16618	#4900FFFF	6	6
chr9;72789804;72791804;uc004aho.1;-;LOC100507244	1634	#FF0000FF	1	1
chr9;72872877;72874877;uc004ahr.2;+;SMC5	21140	#FF00DBFF	7	7
chr9;73028573;73030573;uc004aht.3;-;KLF9	9265	#00FF92FF	4	4
chr9;73424000;73426000;uc004aih.1;-;MIR204	16619	#4900FFFF	6	6
chr9;74525148;74527148;uc004ail.3;-;ABHD17B	21141	#FF00DBFF	7	7
chr9;74525422;74527422;uc004ain.3;+;C9orf85	4218	#FFDB00FF	2	2
chr9;74674521;74676521;uc004aip.3;-;C9orf57	11558	#0092FFFF	5	5
chr9;74763266;74765266;uc004air.3;+;GDA	11559	#0092FFFF	5	5
chr9;74979163;74981163;uc004aiy.2;-;ZFAND5	21142	#FF00DBFF	7	7
chr9;75135716;75137716;uc004aiz.1;+;TMC1	16620	#4900FFFF	6	6
chr9;75567233;75569233;uc004ajd.3;-;ALDH1A1	11560	#0092FFFF	5	5
chr9;75765780;75767780;uc004ajf.1;+;ANXA1	21143	#FF00DBFF	7	7
chr9;77111251;77113251;uc004ajh.3;+;RORB	11561	#0092FFFF	5	5
chr9;77501263;77503263;uc004ajk.1;-;TRPM6	6818	#49FF00FF	3	3
chr9;77566802;77568802;uc004ajo.4;-;C9orf40	6819	#49FF00FF	3	3
chr9;77642310;77644310;uc004ajq.3;-;C9orf41	6820	#49FF00FF	3	3
chr9;77702133;77704133;uc004ajr.4;-;NMRK1	21144	#FF00DBFF	7	7
chr9;77702397;77704397;uc004ajv.4;+;OSTF1	4219	#FFDB00FF	2	2
chr9;78504559;78506559;uc004akc.2;+;PCSK5	16621	#4900FFFF	6	6
chr9;79008444;79010444;uc004akd.2;-;RFK	4220	#FFDB00FF	2	2
chr9;79073067;79075067;uc004akf.4;+;GCNT1	9266	#00FF92FF	4	4
chr9;79633570;79635570;uc004ako.1;+;FOXB2	16622	#4900FFFF	6	6
chr9;79791360;79793360;uc004akr.3;+;VPS13A	1635	#FF0000FF	1	1
chr9;80262232;80264232;uc004aku.3;-;GNA14	21145	#FF00DBFF	7	7
chr9;80645219;80647219;uc004akw.3;-;GNAQ	16623	#4900FFFF	6	6
chr9;80849990;80851990;uc004aky.4;+;CEP78	1636	#FF0000FF	1	1
chr9;80911058;80913058;uc004ala.3;+;PSAT1	4221	#FFDB00FF	2	2
chr9;82185877;82187877;uc004alc.3;+;TLE4	16624	#4900FFFF	6	6
chr9;84302596;84304596;uc004aly.3;-;TLE1	9267	#00FF92FF	4	4
chr9;84542342;84544342;uc004amh.2;+;SPATA31D4	16625	#4900FFFF	6	6
chr9;84602686;84604686;uc004amn.3;+;SPATA31D1	1637	#FF0000FF	1	1
chr9;85677043;85679043;uc004amo.2;-;RASEF	16626	#4900FFFF	6	6
chr9;86152348;86154348;uc004ams.2;-;FRMD3	21146	#FF00DBFF	7	7
chr9;86236963;86238963;uc004amu.3;+;IDNK	6821	#49FF00FF	3	3
chr9;86322168;86324168;uc004amv.3;-;UBQLN1	16627	#4900FFFF	6	6
chr9;86431752;86433752;uc004amy.3;-;GKAP1	6822	#49FF00FF	3	3
chr9;86535380;86537380;uc004ana.4;-;KIF27	11562	#0092FFFF	5	5
chr9;86570663;86572663;uc004anb.3;-;C9orf64	9268	#00FF92FF	4	4
chr9;86594184;86596184;uc004anf.4;-;HNRNPK	4222	#FFDB00FF	2	2
chr9;86583772;86585772;uc004ano.1;-;MIR7-1	16628	#4900FFFF	6	6
chr9;86594636;86596636;uc004anq.4;+;RMI1	11563	#0092FFFF	5	5
chr9;87282465;87284465;uc004anz.1;+;NTRK2	9269	#00FF92FF	4	4
chr9;88419916;88421916;uc004aog.2;+;LOC389765	1638	#FF0000FF	1	1
chr9;88555056;88557056;uc004aoi.4;+;NAA35	4223	#FFDB00FF	2	2
chr9;88713510;88715510;uc004aol.3;-;GOLM1	9270	#00FF92FF	4	4
chr9;88896490;88898490;uc004aop.3;-;ISCA1	6823	#49FF00FF	3	3
chr9;88968402;88970402;uc004aoq.3;-;ZCCHC6	9271	#00FF92FF	4	4
chr9;89561104;89563104;uc004aox.4;-;GAS1	1639	#FF0000FF	1	1
chr9;89562612;89564612;uc004aoy.3;+;LOC100506834	11564	#0092FFFF	5	5
chr9;89762558;89764558;uc004apa.1;+;C9orf170	21147	#FF00DBFF	7	7
chr9;90111755;90113755;uc004apd.3;+;DAPK1	16629	#4900FFFF	6	6
chr9;90339973;90341973;uc004apk.4;+;CTSL1	4224	#FFDB00FF	2	2
chr9;90386829;90388829;uc004apm.1;+;CTSL3P	16630	#4900FFFF	6	6
chr9;90496771;90498771;uc004app.4;+;SPATA31E1	6824	#49FF00FF	3	3
chr9;90588695;90590695;uc004apr.3;-;CDK20	9272	#00FF92FF	4	4
chr9;91002296;91004296;uc004apy.3;+;SPIN1	6825	#49FF00FF	3	3
chr9;91604777;91606777;uc004aqc.2;+;C9orf47	21148	#FF00DBFF	7	7
chr9;91605323;91607323;uc004aqe.4;+;S1PR3	9273	#00FF92FF	4	4
chr9;91792682;91794682;uc004aqf.2;-;SHC3	16631	#4900FFFF	6	6
chr9;91925112;91927112;uc004aqh.3;+;CKS2	21149	#FF00DBFF	7	7
chr9;91932411;91934411;uc004aqj.1;+;SECISBP2	9274	#00FF92FF	4	4
chr9;92218926;92220926;uc004aqq.3;+;GADD45G	9275	#00FF92FF	4	4
chr9;92253697;92255697;uc004aqs.2;+;UNQ6494	4225	#FFDB00FF	2	2
chr9;93344028;93346028;uc004aqt.3;-;LOC340515	11565	#0092FFFF	5	5
chr9;93404108;93406108;uc004aqx.1;-;DIRAS2	9276	#00FF92FF	4	4
chr9;93563011;93565011;uc004aqz.3;+;SYK	1640	#FF0000FF	1	1
chr9;93836414;93838414;uc004ard.1;-;LOC100129316	6826	#49FF00FF	3	3
chr9;94123206;94125206;uc004arf.4;-;AUH	1641	#FF0000FF	1	1
chr9;94185144;94187144;uc004arh.3;-;NFIL3	21150	#FF00DBFF	7	7
chr9;94711444;94713444;uc004arj.2;-;ROR2	16632	#4900FFFF	6	6
chr9;94876690;94878690;uc004arl.1;-;SPTLC1	11566	#0092FFFF	5	5
chr9;94894115;94896115;uc004aro.1;+;LOC100128076	11567	#0092FFFF	5	5
chr9;94902748;94904748;uc004arp.1;+;LINC00475	6827	#49FF00FF	3	3
chr9;95055038;95057038;uc004aru.4;-;IARS	1642	#FF0000FF	1	1
chr9;95086740;95088740;uc004arz.3;+;CENPP	1643	#FF0000FF	1	1
chr9;95165937;95167937;uc004asa.3;-;OGN	16633	#4900FFFF	6	6
chr9;95185836;95187836;uc004asd.4;-;OMD	11568	#0092FFFF	5	5
chr9;95243844;95245844;uc004ase.2;-;ASPN	16634	#4900FFFF	6	6
chr9;95431547;95433547;uc004asl.1;-;IPPK	11569	#0092FFFF	5	5
chr9;95379331;95381331;uc004asm.3;+;LOC100128361	1644	#FF0000FF	1	1
chr9;95526083;95528083;uc004asp.1;-;BICD2	16635	#4900FFFF	6	6
chr9;95639320;95641320;uc004asu.2;-;ZNF484	1645	#FF0000FF	1	1
chr9;95735717;95737717;uc004asz.2;+;FGD3	16636	#4900FFFF	6	6
chr9;95819988;95821988;uc004atb.3;+;SUSD3	21151	#FF00DBFF	7	7
chr9;95857449;95859449;uc004atd.3;+;C9orf89	16637	#4900FFFF	6	6
chr9;95895570;95897570;uc004atg.4;-;NINJ1	4226	#FFDB00FF	2	2
chr9;95946211;95948211;uc004atj.3;+;WNK2	16638	#4900FFFF	6	6
chr9;96214874;96216874;uc004atu.4;-;FAM120AOS	4227	#FFDB00FF	2	2
chr9;96213172;96215172;uc004atw.3;+;FAM120A	1646	#FF0000FF	1	1
chr9;96337908;96339908;uc004aub.3;+;PHF2	16639	#4900FFFF	6	6
chr9;96940115;96942115;uc004aul.2;+;MIRLET7D	16640	#4900FFFF	6	6
chr9;97020577;97022577;uc004aum.1;+;ZNF169	4228	#FFDB00FF	2	2
chr9;97089926;97091926;uc004aup.1;-;NUTM2F	16641	#4900FFFF	6	6
chr9;97093757;97095757;uc004auq.1;+;LOC100132077	16642	#4900FFFF	6	6
chr9;97135832;97137832;uc004aur.3;+;HIATL1	21152	#FF00DBFF	7	7
chr9;97355075;97357075;uc004auv.3;-;FBP2	16643	#4900FFFF	6	6
chr9;97400923;97402923;uc004auw.4;-;FBP1	16644	#4900FFFF	6	6
chr9;97520930;97522930;uc004ava.3;+;C9orf3	6828	#49FF00FF	3	3
chr9;97846489;97848489;uc004avg.4;+;MIR23B	4229	#FFDB00FF	2	2
chr9;98078991;98080991;uc004avh.3;-;FANCC	6829	#49FF00FF	3	3
chr9;98269831;98271831;uc004avk.4;-;PTCH1	16645	#4900FFFF	6	6
chr9;98637259;98639259;uc004avp.4;-;LINC00476	11570	#0092FFFF	5	5
chr9;98636899;98638899;uc004avt.4;+;ERCC6L2	1647	#FF0000FF	1	1
chr9;98783037;98785037;uc004avx.4;-;LINC00092	16646	#4900FFFF	6	6
chr9;98827120;98829120;uc004avy.4;+;LOC158435	16647	#4900FFFF	6	6
chr9;99063434;99065434;uc004awa.1;-;HSD17B3	16648	#4900FFFF	6	6
chr9;99144992;99146992;uc004awc.3;-;SLC35D2	21153	#FF00DBFF	7	7
chr9;99179669;99181669;uc004awf.3;-;ZNF367	11571	#0092FFFF	5	5
chr9;99381112;99383112;uc004awj.3;-;CDC14B	11572	#0092FFFF	5	5
chr9;99416599;99418599;uc004awm.3;-;AAED1	16649	#4900FFFF	6	6
chr9;99539328;99541328;uc004awn.1;-;ZNF510	1648	#FF0000FF	1	1
chr9;99615389;99617389;uc004awp.1;-;ZNF782	9277	#00FF92FF	4	4
chr9;99774862;99776862;uc004aws.3;-;HIATL2	11573	#0092FFFF	5	5
chr9;99800592;99802592;uc004awt.3;-;CTSL2	1649	#FF0000FF	1	1
chr9;100068909;100070909;uc004axg.2;+;CCDC180	16650	#4900FFFF	6	6
chr9;100173301;100175301;uc004axj.3;+;TDRD7	9278	#00FF92FF	4	4
chr9;100262461;100264461;uc004axl.2;+;TMOD1	1650	#FF0000FF	1	1
chr9;100394962;100396962;uc004axn.3;-;TSTD2	11574	#0092FFFF	5	5
chr9;100394704;100396704;uc004axq.3;+;NCBP1	1651	#FF0000FF	1	1
chr9;100458691;100460691;uc004axr.4;-;XPA	9279	#00FF92FF	4	4
chr9;100614536;100616536;uc004axu.3;+;FOXE1	16651	#4900FFFF	6	6
chr9;100683852;100685852;uc004axv.1;-;C9orf156	16652	#4900FFFF	6	6
chr9;100699675;100701675;uc004axy.4;-;HEMGN	16653	#4900FFFF	6	6
chr9;100744488;100746488;uc004aya.3;+;ANP32B	21154	#FF00DBFF	7	7
chr9;100817958;100819958;uc004ayc.3;+;NANS	9280	#00FF92FF	4	4
chr9;100880488;100882488;uc004ayd.2;-;TRIM14	11575	#0092FFFF	5	5
chr9;100953956;100955956;uc004aym.3;-;CORO2A	1652	#FF0000FF	1	1
chr9;101470479;101472479;uc004ays.3;-;GABBR2	16654	#4900FFFF	6	6
chr9;101557794;101559794;uc004ayu.3;-;ANKS6	6830	#49FF00FF	3	3
chr9;101568980;101570980;uc004ayz.3;+;GALNT12	16655	#4900FFFF	6	6
chr9;101704994;101706994;uc004azb.2;+;COL15A1	16656	#4900FFFF	6	6
chr9;101866411;101868411;uc004azc.3;+;TGFBR1	21155	#FF00DBFF	7	7
chr9;101983246;101985246;uc004azf.3;-;ALG2	11576	#0092FFFF	5	5
chr9;101983569;101985569;uc004azh.3;+;SEC61B	4230	#FFDB00FF	2	2
chr9;102583136;102585136;uc004baf.1;+;NR4A3	9281	#00FF92FF	4	4
chr9;102667883;102669883;uc004baj.4;-;LOC441461	6831	#49FF00FF	3	3
chr9;102667914;102669914;uc004bal.4;+;STX17	4231	#FFDB00FF	2	2
chr9;102860330;102862330;uc004bam.3;-;ERP44	9282	#00FF92FF	4	4
chr9;102860501;102862501;uc004bap.2;+;INVS	6832	#49FF00FF	3	3
chr9;103114259;103116259;uc004bas.3;-;TEX10	11577	#0092FFFF	5	5
chr9;103203187;103205187;uc004bay.2;+;MSANTD3-TMEFF1	1653	#FF0000FF	1	1
chr9;103339335;103341335;uc004bba.3;+;MURC	16657	#4900FFFF	6	6
chr9;103790030;103792030;uc004bbb.3;+;LPPR1	21156	#FF00DBFF	7	7
chr9;104159919;104161919;uc004bbe.2;-;MRPL50	21157	#FF00DBFF	7	7
chr9;104160135;104162135;uc004bbh.2;+;ZNF189	4232	#FFDB00FF	2	2
chr9;104197062;104199062;uc004bbk.2;-;ALDOB	16658	#4900FFFF	6	6
chr9;104248475;104250475;uc004bbm.3;-;TMEM246	4233	#FFDB00FF	2	2
chr9;104295132;104297132;uc004bbn.3;+;RNF20	16659	#4900FFFF	6	6
chr9;104499862;104501862;uc004bbp.2;-;GRIN3A	6833	#49FF00FF	3	3
chr9;104356283;104358283;uc004bbr.3;-;PPP3R2	21158	#FF00DBFF	7	7
chr9;105756592;105758592;uc004bbs.2;+;CYLC2	6834	#49FF00FF	3	3
chr9;107298094;107300094;uc004bcb.1;-;OR13C3	9283	#00FF92FF	4	4
chr9;107525450;107527450;uc004bci.3;+;NIPSNAP3B	1654	#FF0000FF	1	1
chr9;107535632;107537632;uc004bck.4;+;LOC286367	6835	#49FF00FF	3	3
chr9;107689527;107691527;uc004bcl.3;-;ABCA1	21159	#FF00DBFF	7	7
chr9;108005928;108007928;uc004bcn.3;+;SLC44A1	21160	#FF00DBFF	7	7
chr9;108209314;108211314;uc004bcq.2;+;FSD1L	4234	#FFDB00FF	2	2
chr9;108319410;108321410;uc004bcs.3;+;FKTN	16660	#4900FFFF	6	6
chr9;108423737;108425737;uc004bct.3;+;TAL2	1655	#FF0000FF	1	1
chr9;108455805;108457805;uc004bcu.2;+;TMEM38B	21161	#FF00DBFF	7	7
chr9;109624377;109626377;uc004bcz.3;+;ZNF462	21162	#FF00DBFF	7	7
chr9;110044516;110046516;uc004bde.3;+;RAD23B	21163	#FF00DBFF	7	7
chr9;110251047;110253047;uc004bdg.3;-;KLF4	16661	#4900FFFF	6	6
chr9;111617275;111619275;uc004bdi.3;-;ACTL7B	4235	#FFDB00FF	2	2
chr9;111623602;111625602;uc004bdj.1;+;ACTL7A	21164	#FF00DBFF	7	7
chr9;111695608;111697608;uc004bdm.4;-;IKBKAP	6836	#49FF00FF	3	3
chr9;111695672;111697672;uc004bdn.3;+;FAM206A	4236	#FFDB00FF	2	2
chr9;111774764;111776764;uc004bdo.1;-;CTNNAL1	16662	#4900FFFF	6	6
chr9;111881225;111883225;uc004bdt.4;-;TMEM245	1656	#FF0000FF	1	1
chr9;111807578;111809578;uc004bdu.1;-;MIR32	6837	#49FF00FF	3	3
chr9;111928571;111930571;uc004bdw.1;-;FRRS1L	16663	#4900FFFF	6	6
chr9;112082021;112084021;uc004bdz.1;-;EPB41L4B	16664	#4900FFFF	6	6
chr9;112541576;112543576;uc004bej.4;+;PALM2-AKAP2	16665	#4900FFFF	6	6
chr9;113017920;113019920;uc004bep.2;-;TXN	6838	#49FF00FF	3	3
chr9;113099125;113101125;uc004bes.3;-;TXNDC8	21165	#FF00DBFF	7	7
chr9;113799365;113801365;uc004bfc.3;-;LPAR1	1657	#FF0000FF	1	1
chr9;114246025;114248025;uc004bfe.1;-;KIAA0368	11578	#0092FFFF	5	5
chr9;114286446;114288446;uc004bff.2;+;ZNF483	4237	#FFDB00FF	2	2
chr9;114360711;114362711;uc004bfh.2;-;PTGR1	21166	#FF00DBFF	7	7
chr9;114392631;114394631;uc004bfl.3;+;DNAJC25	16666	#4900FFFF	6	6
chr9;114544779;114546779;uc004bfr.3;-;C9orf84	16667	#4900FFFF	6	6
chr9;114658205;114660205;uc004bft.3;+;UGCG	1658	#FF0000FF	1	1
chr9;114936556;114938556;uc004bfu.3;-;SUSD1	16668	#4900FFFF	6	6
chr9;115094944;115096944;uc004bfx.3;-;PTBP3	21167	#FF00DBFF	7	7
chr9;115141188;115143188;uc004bga.2;+;HSDL2	4238	#FFDB00FF	2	2
chr9;115248247;115250247;uc004bgf.1;+;KIAA1958	21168	#FF00DBFF	7	7
chr9;115479387;115481387;uc004bgg.3;-;INIP	16669	#4900FFFF	6	6
chr9;115512133;115514133;uc004bgj.4;+;SNX30	21169	#FF00DBFF	7	7
chr9;115652193;115654193;uc004bgk.3;-;SLC46A2	16670	#4900FFFF	6	6
chr9;115817996;115819996;uc004bgm.1;-;ZFP37	6839	#49FF00FF	3	3
chr9;115872957;115874957;uc004bgn.5;-;FAM225B	16671	#4900FFFF	6	6
chr9;115874175;115876175;uc004bgo.3;+;FAM225A	6840	#49FF00FF	3	3
chr9;115912237;115914237;uc004bgq.3;+;SLC31A2	16672	#4900FFFF	6	6
chr9;115982676;115984676;uc004bgs.2;-;FKBP15	1659	#FF0000FF	1	1
chr9;115982807;115984807;uc004bgu.3;+;SLC31A1	9284	#00FF92FF	4	4
chr9;116036869;116038869;uc004bgw.2;-;CDC26	6841	#49FF00FF	3	3
chr9;116036913;116038913;uc004bgx.3;+;PRPF4	4239	#FFDB00FF	2	2
chr9;116060320;116062320;uc004bgz.3;-;RNF183	11579	#0092FFFF	5	5
chr9;116101620;116103620;uc004bhe.3;-;WDR31	6842	#49FF00FF	3	3
chr9;116110811;116112811;uc004bhg.4;+;BSPRY	16673	#4900FFFF	6	6
chr9;116137341;116139341;uc004bhi.1;-;HDHD3	16674	#4900FFFF	6	6
chr9;116172021;116174021;uc004bhp.3;+;C9orf43	4240	#FFDB00FF	2	2
chr9;116206008;116208008;uc004bhq.4;+;RGS3	16675	#4900FFFF	6	6
chr9;116637561;116639561;uc004bic.3;+;ZNF618	16676	#4900FFFF	6	6
chr9;116839752;116841752;uc004bie.4;-;AMBP	1660	#FF0000FF	1	1
chr9;116860337;116862337;uc004bif.3;-;KIF12	16677	#4900FFFF	6	6
chr9;117084302;117086302;uc004bik.4;+;ORM1	16678	#4900FFFF	6	6
chr9;117155685;117157685;uc004bis.3;-;AKNA	16679	#4900FFFF	6	6
chr9;117266736;117268736;uc004biz.4;-;DFNB31	16680	#4900FFFF	6	6
chr9;117348993;117350993;uc004bjc.3;+;ATP6V1G1	1661	#FF0000FF	1	1
chr9;117372705;117374705;uc004bjd.4;+;C9orf91	6843	#49FF00FF	3	3
chr9;117567408;117569408;uc004bjh.3;-;TNFSF15	6844	#49FF00FF	3	3
chr9;117691875;117693875;uc004bji.2;-;TNFSF8	6845	#49FF00FF	3	3
chr9;117879536;117881536;uc004bjj.4;-;TNC	21170	#FF00DBFF	7	7
chr9;117903096;117905096;uc004bjk.1;+;DEC1	21171	#FF00DBFF	7	7
chr9;118686377;118688377;uc004bjm.3;-;LINC00474	16681	#4900FFFF	6	6
chr9;118915070;118917070;uc004bjn.3;+;PAPPA	1662	#FF0000FF	1	1
chr9;119265561;119267561;uc004bju.1;+;LOC100128505	16682	#4900FFFF	6	6
chr9;119448580;119450580;uc004bjx.2;+;TRIM32	6846	#49FF00FF	3	3
chr9;120465452;120467452;uc004bjz.4;+;TLR4	1663	#FF0000FF	1	1
chr9;122130739;122132739;uc004bkc.2;-;DBC1	21172	#FF00DBFF	7	7
chr9;123341448;123343448;uc004bkf.4;-;CDK5RAP2	9285	#00FF92FF	4	4
chr9;123554740;123556740;uc004bkm.1;-;FBXW2	9286	#00FF92FF	4	4
chr9;123604299;123606299;uc004bko.4;-;PSMD5	1664	#FF0000FF	1	1
chr9;123604319;123606319;uc004bkq.3;+;LOC253039	6847	#49FF00FF	3	3
chr9;123638606;123640606;uc004bks.1;-;PHF19	16683	#4900FFFF	6	6
chr9;123811554;123813554;uc004bkv.3;-;C5	21173	#FF00DBFF	7	7
chr9;123849573;123851573;uc004bkx.1;+;CNTRL	16684	#4900FFFF	6	6
chr9;123963365;123965365;uc004blc.3;-;RAB14	1665	#FF0000FF	1	1
chr9;124061078;124063078;uc004blf.1;+;GSN	9287	#00FF92FF	4	4
chr9;124131582;124133582;uc004blh.4;-;STOM	11580	#0092FFFF	5	5
chr9;124261306;124263306;uc004bll.1;-;GGTA1P	11581	#0092FFFF	5	5
chr9;124328398;124330398;uc004bln.3;+;DAB2IP	21174	#FF00DBFF	7	7
chr9;124921098;124923098;uc004blv.3;-;NDUFA8	21175	#FF00DBFF	7	7
chr9;124921189;124923189;uc004blw.2;+;MORN5	9288	#00FF92FF	4	4
chr9;124990091;124992091;uc004blx.4;-;LHX6	16685	#4900FFFF	6	6
chr9;125026143;125028143;uc004bma.2;-;RBM18	6848	#49FF00FF	3	3
chr9;125132283;125134283;uc004bmg.2;+;PTGS1	16686	#4900FFFF	6	6
chr9;125288572;125290572;uc004bmn.1;-;OR1N1	21176	#FF00DBFF	7	7
chr9;125329756;125331756;uc004bmp.1;-;OR1L8	16687	#4900FFFF	6	6
chr9;125485268;125487268;uc004bmu.1;+;OR1L4	21177	#FF00DBFF	7	7
chr9;125589935;125591935;uc004bmz.2;-;PDCL	1666	#FF0000FF	1	1
chr9;125641598;125643598;uc004bnf.1;-;SNORD90	16688	#4900FFFF	6	6
chr9;125674607;125676607;uc004bnh.4;-;ZBTB6	9289	#00FF92FF	4	4
chr9;125692779;125694779;uc004bnk.3;-;ZBTB26	11582	#0092FFFF	5	5
chr9;125876756;125878756;uc004bnp.4;-;MIR600HG	9290	#00FF92FF	4	4
chr9;126029855;126031855;uc004bns.3;-;STRBP	21178	#FF00DBFF	7	7
chr9;126117447;126119447;uc004bnx.1;+;CRB2	16689	#4900FFFF	6	6
chr9;126691417;126693417;uc004bnz.1;-;DENND1A	6849	#49FF00FF	3	3
chr9;126772888;126774888;uc004boe.1;+;LHX2	11583	#0092FFFF	5	5
chr9;127019195;127021195;uc004boh.3;+;NEK6	16690	#4900FFFF	6	6
chr9;127176752;127178752;uc004boj.4;-;PSMB7	9291	#00FF92FF	4	4
chr9;127268699;127270699;uc004boo.1;-;NR5A1	16691	#4900FFFF	6	6
chr9;127532576;127534576;uc004bor.1;-;NR6A1	21179	#FF00DBFF	7	7
chr9;127453720;127455720;uc004bot.3;+;MIR181A2	16692	#4900FFFF	6	6
chr9;127454988;127456988;uc004bou.3;+;MIR181B2	4241	#FFDB00FF	2	2
chr9;127538436;127540436;uc004bov.3;+;OLFML2A	6850	#49FF00FF	3	3
chr9;127623240;127625240;uc004boy.1;-;RPL35	21180	#FF00DBFF	7	7
chr9;127630483;127632483;uc004bpa.4;+;ARPC5L	21181	#FF00DBFF	7	7
chr9;127702386;127704386;uc004bpc.3;-;GOLGA1	6851	#49FF00FF	3	3
chr9;127904838;127906838;uc004bpd.3;-;SCAI	16693	#4900FFFF	6	6
chr9;127951218;127953218;uc004bpg.4;-;PPP6C	9292	#00FF92FF	4	4
chr9;127961820;127963820;uc004bpi.3;+;RABEPK	11584	#0092FFFF	5	5
chr9;128002666;128004666;uc004bpn.3;-;HSPA5	21182	#FF00DBFF	7	7
chr9;128468513;128470513;uc004bpv.3;-;MAPKAP1	16694	#4900FFFF	6	6
chr9;128508616;128510616;uc004bqb.3;+;PBX3	16695	#4900FFFF	6	6
chr9;129088122;129090122;uc004bqh.2;+;MVB12B	16696	#4900FFFF	6	6
chr9;129375721;129377721;uc004bqj.3;+;LMX1B	16697	#4900FFFF	6	6
chr9;129621943;129623943;uc004bqm.4;+;ZBTB34	16698	#4900FFFF	6	6
chr9;129676052;129678052;uc004bqo.2;+;RALGPS1	11585	#0092FFFF	5	5
chr9;129884044;129886044;uc004bqr.1;-;ANGPTL2	1667	#FF0000FF	1	1
chr9;130158416;130160416;uc004bqu.4;+;SLC2A8	21183	#FF00DBFF	7	7
chr9;130185652;130187652;uc004bqw.4;+;ZNF79	4242	#FFDB00FF	2	2
chr9;130212711;130214711;uc004bqy.2;-;RPL12	6852	#49FF00FF	3	3
