"","extGene","wt.group","shZ.group","GENENAME","WT","shZ","b","qval"
"2685","SNORA3",5,1,NA,NA,NA,NA,NA
"2686","SNORA30",2,4,"small nucleolar RNA, H/ACA box 30",2.53224358274256,1.25436322920744,NA,NA
"2687","SNORA38",5,2,"small nucleolar RNA, H/ACA box 38",0,2.33412681883243,NA,NA
"2688","SNORA41",5,1,"small nucleolar RNA, H/ACA box 41",28.4724412520675,17.2560168840774,-0.419614862005296,0.50804367247766
"2689","SNORA45",2,2,NA,NA,NA,NA,NA
"2690","SNORA46",2,1,"small nucleolar RNA, H/ACA box 46",4.47726988068145,6.67439156892371,NA,NA
"2691","SNORA51",5,1,"small nucleolar RNA, H/ACA box 51",34.1936348464138,32.1215479362898,-0.0299550848486933,0.972349777476575
"2692","SNORA54",2,2,"small nucleolar RNA, H/ACA box 54",2.40030537886547,0,NA,NA
"2693","SNORA62",2,1,"small nucleolar RNA, H/ACA box 62",36.921713855442,38.8608116050445,0.084667903113008,0.865861877219479
"2694","SNORA63",5,1,"small nucleolar RNA, H/ACA box 63",51.7926372508697,54.4200191519284,0.0539552248360537,0.916396292327319
"2695","SNORA65",5,1,"small nucleolar RNA, H/ACA box 65",12.1930015613681,10.7536816122607,NA,NA
"2696","SNORA68",5,7,"small nucleolar RNA, H/ACA box 68",35.4968711718034,41.5856453076832,0.128614360286192,0.826417436208496
"2697","SNORA70D",2,3,"small nucleolar RNA, H/ACA box 70D",0,0,NA,NA
"2698","SNORA71D",5,7,"small nucleolar RNA, H/ACA box 71D",0,0,NA,NA
"2699","SNORA79",2,7,"small nucleolar RNA, H/ACA box 79",2.03472304260176,0,NA,NA
"2700","SNORA8",2,1,"small nucleolar RNA, H/ACA box 8",1.87040075796055,2.12359475760277,0.127716761734054,0.73214945869188
"2701","SNORA80",5,1,NA,NA,NA,NA,NA
"2702","SNORA81",2,1,"small nucleolar RNA, H/ACA box 81",45.7612985252059,33.2018688414105,-0.312340260352937,0.316138719458431
"2703","SNORA84",5,3,"small nucleolar RNA, H/ACA box 84",7.24513907144175,1.17905597265299,NA,NA
"2704","SNORD103A",5,1,"small nucleolar RNA, C/D box 103A",54.4863603452186,47.7651085018302,NA,NA
"2705","SNORD105",5,7,"small nucleolar RNA, C/D box 105",0,2.02657537664045,NA,NA
"2706","SNORD11",2,3,"small nucleolar RNA, C/D box 11",25.4195611990388,8.06170658413142,NA,NA
"2707","SNORD113-2",2,7,"small nucleolar RNA, C/D box 113-2",0,0,NA,NA
"2708","SNORD113-5",2,7,"small nucleolar RNA, C/D box 113-5",0,0,NA,NA
"2709","SNORD114-10",2,7,"small nucleolar RNA, C/D box 114-10",0,0,NA,NA
"2710","SNORD114-14",2,7,"small nucleolar RNA, C/D box 114-14",0,0,NA,NA
"2711","SNORD114-18",2,2,"small nucleolar RNA, C/D box 114-18",0,0,NA,NA
"2712","SNORD114-19",2,1,"small nucleolar RNA, C/D box 114-19",0,0,NA,NA
"2713","SNORD114-2",2,3,"small nucleolar RNA, C/D box 114-2",0,0,NA,NA
"2714","SNORD114-21",2,3,"small nucleolar RNA, C/D box 114-21",0,0,NA,NA
"2715","SNORD114-26",2,7,"small nucleolar RNA, C/D box 114-26",0,0,NA,NA
"2716","SNORD114-3",5,3,"small nucleolar RNA, C/D box 114-3",0,0,NA,NA
"2717","SNORD114-4",2,1,"small nucleolar RNA, C/D box 114-4",0,0,NA,NA
"2718","SNORD114-9",2,4,"small nucleolar RNA, C/D box 114-9",0,0,NA,NA
"2719","SNORD115-11",5,4,"small nucleolar RNA, C/D box 115-11",0,0,NA,NA
"2720","SNORD115-14",5,7,"small nucleolar RNA, C/D box 115-14",0,0,NA,NA
"2721","SNORD115-24",5,7,"small nucleolar RNA, C/D box 115-24",0,0,NA,NA
"2722","SNORD115-27",5,7,"small nucleolar RNA, C/D box 115-27",0,0,NA,NA
"2723","SNORD115-38",5,1,"small nucleolar RNA, C/D box 115-38",0,0,NA,NA
"2724","SNORD115-39",5,1,"small nucleolar RNA, C/D box 115-39",0,0,NA,NA
"2725","SNORD115-40",5,1,"small nucleolar RNA, C/D box 115-40",0,0,NA,NA
"2726","SNORD115-41",5,7,"small nucleolar RNA, C/D box 115-41",0,0,NA,NA
"2727","SNORD115-44",5,3,"small nucleolar RNA, C/D box 115-44",0,0,NA,NA
"2728","SNORD115-5",5,4,"small nucleolar RNA, C/D box 115-5",0,0,NA,NA
"2729","SNORD115-6",5,3,"small nucleolar RNA, C/D box 115-6",0,0,NA,NA
"2730","SNORD115-7",5,7,"small nucleolar RNA, C/D box 115-7",0,0,NA,NA
"2731","SNORD115-9",5,3,"small nucleolar RNA, C/D box 115-9",0,0,NA,NA
"2732","SNORD116-11",2,7,"small nucleolar RNA, C/D box 116-11",0,0,NA,NA
"2733","SNORD116-13",2,7,"small nucleolar RNA, C/D box 116-13",0.169067337046628,0.094425281429071,NA,NA
"2734","SNORD116-15",2,3,"small nucleolar RNA, C/D box 116-15",1.72557681237299,0,NA,NA
"2735","SNORD116-16",2,2,"small nucleolar RNA, C/D box 116-16",2.27889764623203,0,NA,NA
"2736","SNORD116-18",5,4,"small nucleolar RNA, C/D box 116-18",0,0,NA,NA
"2737","SNORD116-19",5,1,"small nucleolar RNA, C/D box 116-19",0,0,NA,NA
"2738","SNORD116-20",2,4,"small nucleolar RNA, C/D box 116-20",1.0797259152962,1.58339634213532,0.388743710075026,0.26658432981429
"2739","SNORD116-23",5,4,"small nucleolar RNA, C/D box 116-23",0,0,NA,NA
"2740","SNORD116-24",2,7,"small nucleolar RNA, C/D box 116-24",15.530191311357,15.3046730918707,NA,NA
"2741","SNORD116-25",2,4,"small nucleolar RNA, C/D box 116-25",0,0,NA,NA
"2742","SNORD116-26",2,4,"small nucleolar RNA, C/D box 116-26",0.19629674733299,0.238144936356299,0.167247610996274,0.820201743428866
"2743","SNORD116-8",5,1,"small nucleolar RNA, C/D box 116-8",0.573083119959652,3.60905290448036,NA,NA
"2744","SNORD117",2,7,"small nucleolar RNA, C/D box 117",10.1783713000007,2.03259487596034,NA,NA
"2745","SNORD121A",2,7,"small nucleolar RNA, C/D box 121A",2.24385995615116,7.15945860710004,NA,NA
"2746","SNORD127",2,3,"small nucleolar RNA, C/D box 127",2.13658121348326,6.21301278010813,NA,NA
"2747","SNORD12B",5,3,"small nucleolar RNA, C/D box 12B",95.189949241533,69.6967947030603,-0.32257466827929,0.505839705694248
"2748","SNORD12C",5,1,"small nucleolar RNA, C/D box 12C",51.7983931793412,32.6295738917409,-0.432783142067797,0.516768365358501
"2749","SNORD15B",5,4,"small nucleolar RNA, C/D box 15B",11.7900731028573,15.116188329543,0.247047640278207,0.759145716320149
"2750","SNORD16",5,1,"small nucleolar RNA, C/D box 16",40.4478841342706,55.7927421154876,0.338002061120894,0.605797145862056
"2751","SNORD18A",5,7,"small nucleolar RNA, C/D box 18A",3.87949227743959,13.4187115237422,NA,NA
"2752","SNORD19",2,7,"small nucleolar RNA, C/D box 19",30.554951396054,15.4898640855343,NA,NA
"2753","SNORD1A",5,3,"small nucleolar RNA, C/D box 1A",9.59511246332387,7.93856320604498,NA,NA
"2754","SNORD2",2,7,"small nucleolar RNA, C/D box 2",99.4310721881822,78.5792875443358,-0.137982986934473,0.810948881236259
"2755","SNORD24",5,2,"small nucleolar RNA, C/D box 24",15.4574358258048,45.6174657053568,0.908786656958828,0.21686419752914
"2756","SNORD28",2,2,"small nucleolar RNA, C/D box 28",191.116481471021,173.271400323241,-0.0776370029520683,0.895616551012894
"2757","SNORD30",2,2,"small nucleolar RNA, C/D box 30",130.489426069377,111.454045724199,-0.0678931522188305,0.886777824886209
"2758","SNORD32A",5,3,"small nucleolar RNA, C/D box 32A",108.126791087971,109.903698279563,0.0327939758644716,0.968571700196208
"2759","SNORD36C",2,7,"small nucleolar RNA, C/D box 36C",83.3618259041488,56.9409951781648,-0.151788527646268,0.823661352658463
"2760","SNORD38B",5,3,"small nucleolar RNA, C/D box 38B",48.0077858435699,46.6049888332893,-0.146741958121826,0.872840493936302
"2761","SNORD41",5,3,"small nucleolar RNA, C/D box 41",2.12111869789036,0,NA,NA
"2762","SNORD45B",2,7,"small nucleolar RNA, C/D box 45B",81.4944461118993,86.9854804919621,0.134942243317607,0.799677107422656
"2763","SNORD45C",2,4,"small nucleolar RNA, C/D box 45C",121.010578171237,87.6743705668423,-0.214421259528188,0.80921399179946
"2764","SNORD4B",5,3,"small nucleolar RNA, C/D box 4B",22.6036781515267,17.4999956595565,NA,NA
"2765","SNORD5",2,3,"small nucleolar RNA, C/D box 5",0,0,NA,NA
"2766","SNORD50A",2,4,"small nucleolar RNA, C/D box 50A",15.1075600878178,20.5221095068399,NA,NA
"2767","SNORD53",2,2,"small nucleolar RNA, C/D box 53",5.64518711746055,2.09040616951082,NA,NA
"2768","SNORD56B",5,1,"small nucleolar RNA, C/D box 56B",0,0,NA,NA
"2769","SNORD58A",2,7,"small nucleolar RNA, C/D box 58A",75.2669786381256,48.3189426711154,-0.323044130552241,0.537612787913968
"2770","SNORD61",2,2,"small nucleolar RNA, C/D box 61",0,0,NA,NA
"2771","SNORD65",5,1,"small nucleolar RNA, C/D box 65",130.468497290943,96.6744004440284,-0.143350244566777,0.805882255635647
"2772","SNORD66",5,4,"small nucleolar RNA, C/D box 66",0,0,NA,NA
"2773","SNORD67",2,7,"small nucleolar RNA, C/D box 67",31.0417841695764,25.954804518421,-0.182330822239848,0.838142290983088
"2774","SNORD72",2,2,"small nucleolar RNA, C/D box 72",6.33331486438177,0,NA,NA
"2775","SNORD77",2,3,"small nucleolar RNA, C/D box 77",124.438540866807,100.330009290427,-0.0244149012286404,0.96218479113084
"2776","SNORD8",2,2,"small nucleolar RNA, C/D box 8",0,3.5240961001852,NA,NA
"2777","SNORD81",2,3,"small nucleolar RNA, C/D box 81",120.669720179018,151.20831934272,0.434020351096707,0.583721973579144
"2778","SNORD82",2,7,"small nucleolar RNA, C/D box 82",4.45441906061376,2.11315355371938,NA,NA
"2779","SNORD87",2,3,"small nucleolar RNA, C/D box 87",85.024318991995,79.9127081340099,0.0864045426532071,0.907577192432677
"2780","SNORD88A",5,3,"small nucleolar RNA, C/D box 88A",6.16998687843016,11.556381442342,NA,NA
"2781","SNORD88B",5,1,"small nucleolar RNA, C/D box 88B",130.285960548916,142.832310693574,0.0949043893857354,0.836659896112026
"2782","SNORD89",5,3,"small nucleolar RNA, C/D box 89",29.6050114051843,43.0530570135541,0.396964870374244,0.516768365358501
"2783","SNORD9",2,3,"small nucleolar RNA, C/D box 9",9.91389564143116,2.18718613365552,NA,NA
"2784","SNORD96A",5,4,"small nucleolar RNA, C/D box 96A",445.465468675882,296.34489211605,-0.310009128306981,0.107362504300616
"2785","SNORD99",5,2,"small nucleolar RNA, C/D box 99",117.409983913407,89.1267096474375,-0.24349309227138,0.574103527553354
"2786","SNPH",5,2,"syntaphilin",3.11250509587102,2.79409749898204,-0.10816557573552,0.360119821353081
"2787","SNRK",5,3,"SNF related kinase",8.24196273275292,10.0328842160804,0.198654481600735,0.00254030974238004
"2788","SNRNP70",5,4,"small nuclear ribonucleoprotein U1 subunit 70",184.415215855886,197.938342528325,0.0784448338238591,0.51102404995318
"2789","SNRPC",5,4,"small nuclear ribonucleoprotein polypeptide C",186.922781482869,167.556088859404,-0.107664747374057,0.0320816192081636
"2790","SNRPD2P2",2,4,"small nuclear ribonucleoprotein D2 pseudogene 2",0,0.0357256244153307,NA,NA
"2791","SNRPN",2,2,"small nuclear ribonucleoprotein polypeptide N",39.3961625718935,41.7379163960914,0.0598391736906707,0.444805335787147
"2792","SNTG1",2,7,"syntrophin gamma 1",0,0,NA,NA
"2793","SNTN",2,7,"sentan, cilia apical structure protein",0.315528726126249,0.213402726426714,NA,NA
"2794","SNX21",5,3,"sorting nexin family member 21",5.49946474293426,4.87590988403886,-0.12704818853924,0.414519053861126
"2795","SNX27",5,1,"sorting nexin 27",17.4508312780986,14.3216722483243,-0.194002183263277,0.0084564554879849
"2796","SNX6",5,3,"sorting nexin 6",73.5396599548043,77.29813813303,0.052574322839176,0.392150062342285
"2797","SOBP",5,4,"sine oculis binding protein homolog",0.0957521034193492,0.0529451458021527,-0.552734621942384,0.468145984217479
"2798","SOCS1",5,7,"suppressor of cytokine signaling 1",0.184207770891376,0.393850154075461,NA,NA
"2799","SOHLH1",5,7,"spermatogenesis and oogenesis specific basic helix-loop-helix 1",0,0,NA,NA
"2800","SOSTDC1",2,7,"sclerostin domain containing 1",0.027883404171005,0.0146677804958938,NA,NA
"2801","SOX17",5,7,"SRY-box transcription factor 17",0,0,NA,NA
"2802","SP140",5,1,"SP140 nuclear body protein",0.60829658498301,0.315476182649364,NA,NA
"2803","SP140L",5,3,"SP140 nuclear body protein like",11.9666661493279,12.4835894128799,0.043377326356589,0.703827602890858
"2804","SP8",5,4,"Sp8 transcription factor",0.854620868592738,0.472415104519464,-0.559111304449443,0.029562816612856
"2805","SPACA3",5,2,"sperm acrosome associated 3",0,0,NA,NA
"2806","SPAM1",2,3,"sperm adhesion molecule 1",0,0.0126911610093272,NA,NA
"2807","SPANXN1",5,2,"SPANX family member N1",0,0,NA,NA
"2808","SPATA12",5,4,"spermatogenesis associated 12",0.211465086606473,0.167507716611506,-0.284092201901775,0.74684304661402
"2809","SPATA13",5,2,"spermatogenesis associated 13",3.06851888453109,4.1407106410735,0.303844862760043,0.0023069555454772
"2810","SPATA31D1",2,1,"SPATA31 subfamily D member 1",0,0,NA,NA
"2811","SPATA6",5,1,"spermatogenesis associated 6",1.28664107971819,1.00082624983109,-0.246306491162326,0.151205496644431
"2812","SPATA8-AS1",5,3,"SPATA8 antisense RNA 1 (head to head)",0,0,NA,NA
"2813","SPATA9",2,1,"spermatogenesis associated 9",0.245460973565027,0.152322825916088,NA,NA
"2814","SPDYC",5,7,"speedy/RINGO cell cycle regulator family member C",0.0269907321339853,0,NA,NA
"2815","SPEG",5,7,"striated muscle enriched protein kinase",10.3600934387855,12.6284143576842,0.198426130310364,0.0136804110733765
"2816","SPEM1",5,3,"spermatid maturation 1",0,0,NA,NA
"2817","SPERT",2,2,NA,NA,NA,NA,NA
"2818","SPHKAP",5,7,"SPHK1 interactor, AKAP domain containing",0,0.00404493534986092,NA,NA
"2819","SPINK13",5,3,"serine peptidase inhibitor, Kazal type 13 (putative)",0.0663363486213736,0,NA,NA
"2820","SPO11",5,4,"SPO11 initiator of meiotic double stranded breaks",0,0,NA,NA
"2821","SPON1",5,3,"spondin 1",0.163584104933403,0.26287250783641,0.475758162968638,0.310466547127816
"2822","SPOP",5,4,"speckle type BTB/POZ protein",30.2192586251642,27.7504827979233,-0.0830027602275615,0.174944152967527
"2823","SPP1",2,7,"secreted phosphoprotein 1",0.231884752567029,0.225537756968422,NA,NA
"2824","SPP2",2,3,"secreted phosphoprotein 2",0,0,NA,NA
"2825","SPRN",5,4,"shadow of prion protein",2.05132039032359,1.76571405341391,-0.165337486890202,0.437448807879571
"2826","SPRR1A",5,3,"small proline rich protein 1A",0.126749165031,27.800162640697,5.12398868396542,4.84078826304426e-26
"2827","SPRR2B",5,7,"small proline rich protein 2B",0,0,NA,NA
"2828","SPRR2F",5,2,"small proline rich protein 2F",0,0.229402155749811,NA,NA
"2829","SPRR4",2,2,"small proline rich protein 4",0.0702839665221268,0.263200115857364,NA,NA
"2830","SPRYD4",5,3,"SPRY domain containing 4",11.4604104224251,7.79445686150383,-0.384526607602666,0.000298808611478423
"2831","SPSB3",5,3,"splA/ryanodine receptor domain and SOCS box containing 3",28.7548766929548,32.3274927458805,0.116068739537666,0.114684314726663
"2832","SPSB4",5,2,"splA/ryanodine receptor domain and SOCS box containing 4",0.031675903669782,0.0199927764154692,NA,NA
"2833","SPTA1",2,1,"spectrin alpha, erythrocytic 1",0,0.00321326202010864,NA,NA
"2834","SPTBN1",5,7,"spectrin beta, non-erythrocytic 1",56.3939473410885,60.0975860626629,0.0657073309295712,0.17519821838906
"2835","SPTSSA",5,7,"serine palmitoyltransferase small subunit A",38.6155094299782,34.392531004846,-0.117328150937779,0.603928665582993
"2836","SPTY2D1-AS1",2,1,NA,NA,NA,NA,NA
"2837","SRCIN1",5,7,"SRC kinase signaling inhibitor 1",2.37585935849572,1.55095191465162,-0.436130866742841,0.229781063985482
"2838","SRD5A2",5,3,"steroid 5 alpha-reductase 2",0.0206021238848696,0.00937431609171605,NA,NA
"2839","SRGN",5,3,"serglycin",18.6282133850273,12.8036513600923,-0.379299892293945,6.9362257600629e-05
"2840","SRI",5,3,"sorcin",114.340294545489,113.262408460145,-0.00817194186497166,0.930287225436002
"2841","SRPK1",5,3,"SRSF protein kinase 1",80.2912412424675,89.0914875784777,0.106625329068431,0.0176622024513505
"2842","SRSF12",5,7,"serine and arginine rich splicing factor 12",1.4724017656682,1.65246738532287,0.126420102126625,0.521844358829601
"2843","SSFA2",5,1,NA,NA,NA,NA,NA
"2844","SSMEM1",2,4,"serine rich single-pass membrane protein 1",0,0,NA,NA
"2845","SSR4P1",5,4,"signal sequence receptor subunit 4 pseudogene 1",1.43333980156923,1.03520628003341,-0.333285839746422,0.184492097521685
"2846","SSTR2",5,3,"somatostatin receptor 2",0.212093009709262,0.214441100173537,0.0218364861227794,0.980618912017656
"2847","ST14",5,3,"suppression of tumorigenicity 14",108.713384909285,98.6914491448962,-0.0937705153990343,0.128522694212003
"2848","ST3GAL5",5,3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",3.04959062156453,2.05929523698363,-0.355048653517664,0.151645430633193
"2849","ST8SIA1",5,4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",0.121618038802548,0.136624454938543,0.0822136114782408,0.851933390789165
"2850","STAB2",5,7,"stabilin 2",0.0660202246285146,0.116291839163631,0.590695043109382,0.410309116009893
"2851","STAG3",5,1,"stromal antigen 3",0.839036233671736,0.917088458332535,0.0829930007256998,0.813199974268998
"2852","STAP1",2,3,"signal transducing adaptor family member 1",0.0234131238817886,0.0217716828659777,NA,NA
"2853","STAT5B",5,7,"signal transducer and activator of transcription 5B",22.5827062341524,22.6189640529077,0.00444923944873838,0.965111082584559
"2854","STAU2-AS1",5,1,"STAU2 antisense RNA 1",0.0360917566709075,0.0818785632702518,NA,NA
"2855","STK3",5,7,"serine/threonine kinase 3",11.1649498003581,13.2799802308829,0.1763313688433,0.0250888383959739
"2856","STK33",2,1,"serine/threonine kinase 33",0.129548576589449,0.245255383661529,NA,NA
"2857","STMN1",5,3,"stathmin 1",335.916982784878,318.719560074516,-0.0511041069285005,0.320738633236295
"2858","STMN3",5,1,"stathmin 3",3.46696994345488,2.47222569414161,-0.334614266654813,0.0260728114464311
"2859","STMN4",5,7,"stathmin 4",0.0181518667157627,0.0232323484074247,NA,NA
"2860","STMND1",5,7,"stathmin domain containing 1",0.0167601742505346,0.0576440544497388,NA,NA
"2861","STOML1",5,4,"stomatin like 1",9.6860920701963,7.37586830568643,-0.267294009989676,0.0105374978643164
"2862","STX19",2,2,"syntaxin 19",0.0231356257512103,0.0707437481960944,NA,NA
"2863","STXBP6",5,4,"syntaxin binding protein 6",0.0199809513963008,0,NA,NA
"2864","SUCNR1",2,7,"succinate receptor 1",0,0,NA,NA
"2865","SULT1C2P1",5,3,"sulfotransferase family 1C member 2 pseudogene 1",0.0528516022251816,0.0811840613742047,NA,NA
"2866","SULT2A1",2,7,"sulfotransferase family 2A member 1",0.185281539376103,0.172411112688303,0.168337728352993,0.870275210773026
"2867","SULT6B1",2,1,"sulfotransferase family 6B member 1",0.025636669170054,0,NA,NA
"2868","SUMO1P3",5,7,"SUMO1 pseudogene 3",0.0262831944063278,0.0774306483306724,NA,NA
"2869","SUMO2",5,7,"small ubiquitin like modifier 2",364.333651288338,355.390925274913,-0.0272441435016201,0.812854558269666
"2870","SURF4",5,7,"surfeit 4",156.527134830831,172.182778454788,0.0973509410685652,0.0310624838488464
"2871","SV2A",5,3,"synaptic vesicle glycoprotein 2A",0.178974080526676,0.0925906395365639,NA,NA
"2872","SYN1",5,7,"synapsin I",0.378218333353031,0.555655400524074,0.371688767556876,0.303180344014361
"2873","SYNDIG1L",5,7,"synapse differentiation inducing 1 like",0,0,NA,NA
"2874","SYNE3",5,7,"spectrin repeat containing nuclear envelope family member 3",1.81782701719868,1.12487453981419,-0.473098686935895,0.0110966018283133
"2875","SYNE4",5,4,"spectrin repeat containing nuclear envelope family member 4",0.945206679576145,0.287033770619413,-1.13891236691504,0.0478158599648431
"2876","SYNGAP1",5,3,"synaptic Ras GTPase activating protein 1",3.53812815432766,2.95174692079814,-0.171252956129022,0.267468508647463
"2877","SYNGR2",5,7,"synaptogyrin 2",54.416749876287,60.9274157489827,0.114577048859849,0.0701389324072433
"2878","SYNGR3",5,7,"synaptogyrin 3",0.453929894819986,0.51032580861543,0.0876649054046128,0.914318126249356
"2879","SYNJ2BP-COX16",5,4,"SYNJ2BP-COX16 readthrough",0.41638448748921,0.317102873895579,NA,NA
"2880","SYT13",5,7,"synaptotagmin 13",0.0286287147402173,0.0250551354810334,NA,NA
"2881","SYT15",5,4,"synaptotagmin 15",1.72423858465075,1.55921041107512,-0.0911878361944144,0.749124639547156
"2882","SYT3",5,3,"synaptotagmin 3",0,0,NA,NA
"2883","SYT7",5,4,"synaptotagmin 7",0.553958542465619,0.706557527000735,0.292906361219299,0.773697131725327
"2884","SYT9",5,7,"synaptotagmin 9",0,0,NA,NA
"2885","TAB2",5,1,"TGF-beta activated kinase 1 (MAP3K7) binding protein 2",41.9911987872821,46.3931907187067,0.102712918657689,0.0351167370668849
"2886","TAC1",5,3,"tachykinin precursor 1",0,0,NA,NA
"2887","TACC3",5,4,"transforming acidic coiled-coil containing protein 3",96.6332409145155,96.8905973660503,0.00678723720311332,0.946643544588915
"2888","TACR2",5,1,"tachykinin receptor 2",0.701094825567944,0.63754990884609,-0.0837012877809826,0.878626884991408
"2889","TACR3",5,3,"tachykinin receptor 3",0,0,NA,NA
"2890","TACSTD2",5,2,"tumor associated calcium signal transducer 2",36.1539681185747,73.5014974353639,0.710050133934574,4.04674552629488e-11
"2891","TADA2B",5,1,"transcriptional adaptor 2B",8.77131135708373,10.5140712310691,0.184386926716695,0.0118913922141804
"2892","TAF1A",5,3,"TATA-box binding protein associated factor, RNA polymerase I subunit A",19.7667882928363,21.3945950935174,0.0817362077361535,0.374217093687189
"2893","TAF1L",5,1,"TATA-box binding protein associated factor 1 like",0.028986409952722,0.0307017408318265,NA,NA
"2894","TAF4B",5,3,"TATA-box binding protein associated factor 4b",8.58709216502091,8.58928190714491,0.00194868988897532,0.987962098936943
"2895","TAS2R10",2,3,"taste 2 receptor member 10",0.182550429974921,0.127647922575694,NA,NA
"2896","TAS2R13",2,7,"taste 2 receptor member 13",0,0,NA,NA
"2897","TAS2R14",2,3,"taste 2 receptor member 14",0.0245395930052067,0.120579308696385,NA,NA
"2898","TAS2R16",2,7,"taste 2 receptor member 16",0,0,NA,NA
"2899","TAS2R19",2,1,"taste 2 receptor member 19",0,0,NA,NA
"2900","TAS2R20",2,3,"taste 2 receptor member 20",0.564692405488257,0.622343259223785,0.11771585075589,0.821931391983172
"2901","TAS2R30",2,3,"taste 2 receptor member 30",0,0,NA,NA
"2902","TAS2R46",2,1,"taste 2 receptor member 46",0,0,NA,NA
"2903","TAT",5,1,"tyrosine aminotransferase",0.0349448657760689,0.0175675158125182,NA,NA
"2904","TBC1D16",5,4,"TBC1 domain family member 16",11.0644777648056,9.97969892412022,-0.0965597606634448,0.313241200423488
"2905","TBC1D21",5,7,"TBC1 domain family member 21",0,0,NA,NA
"2906","TBC1D30",5,3,"TBC1 domain family member 30",9.0206898841848,9.84098088764291,0.0865561705018609,0.379414533318763
"2907","TBCEL",5,4,"tubulin folding cofactor E like",5.79937231396616,6.50946947809662,0.118948491775719,0.202338961904006
"2908","TBL1XR1",5,2,"transducin beta like 1 X-linked receptor 1",35.8438349670293,31.7897734701311,-0.119263911572583,0.179429830529576
"2909","TBR1",2,3,"T-box brain transcription factor 1",0.0348163388593738,0.0187064342763017,NA,NA
"2910","TBX1",5,7,"T-box transcription factor 1",0.273808305808259,0.124667549331046,NA,NA
"2911","TBX5-AS1",2,7,"TBX5 antisense RNA 1",0,0,NA,NA
"2912","TBXA2R",5,3,"thromboxane A2 receptor",0.0963104761779961,0.0972646378235796,NA,NA
"2913","TCAP",5,4,"titin-cap",0.170330420571053,0.122989244280991,NA,NA
"2914","TCEAL6",5,7,"transcription elongation factor A like 6",0,0,NA,NA
"2915","TCF24",5,7,"transcription factor 24",0.0476419644368693,0.0187158405217035,NA,NA
"2916","TCHHL1",2,4,"trichohyalin like 1",0,0.0062213847324829,NA,NA
"2917","TCP10",5,7,"t-complex 10",0,0,NA,NA
"2918","TDGF1",2,1,"teratocarcinoma-derived growth factor 1",0.0367119596831347,0.0451082990691579,NA,NA
"2919","TDH",2,7,"L-threonine dehydrogenase (pseudogene)",0,0.0295635266128397,NA,NA
"2920","TDO2",2,3,"tryptophan 2,3-dioxygenase",0.0126185808089728,0.0163813825853826,NA,NA
"2921","TDRD6",5,7,"tudor domain containing 6",0.0931380295135523,0.0889632462236046,-0.0745163745597885,0.909710667831327
"2922","TDRD7",5,4,"tudor domain containing 7",13.818190114731,15.3584855598534,0.108896076645167,0.161630574031552
"2923","TDRD9",5,7,"tudor domain containing 9",0.016625924905656,0,NA,NA
"2924","TECPR2",5,7,"tectonin beta-propeller repeat containing 2",4.31846191714821,4.64589240206665,0.0765736486524472,0.522114252061429
"2925","TECTA",2,7,"tectorin alpha",0.164545509935003,0.147750094571187,-0.094413812087252,0.844405052584864
"2926","TEKT3",5,1,"tektin 3",0.0141139376205284,0.0285720392716842,NA,NA
"2927","TENM1",2,1,"teneurin transmembrane protein 1",0.0146454771042501,0.00952092128919866,NA,NA
"2928","TENM2",2,7,"teneurin transmembrane protein 2",0.0962748437153981,0.15000196164574,0.553930002949526,0.402521337571312
"2929","TES",5,3,"testin LIM domain protein",63.9636088119465,72.5738254940627,0.127376846825751,0.030016770477544
"2930","TEX101",5,3,"testis expressed 101",0,0.016724048543962,NA,NA
"2931","TEX11",2,3,"testis expressed 11",0.0214641756963941,0.049057881504984,NA,NA
"2932","TEX12",5,7,"testis expressed 12",0.0218891365970858,0.0525592792414972,NA,NA
"2933","TEX19",5,3,"testis expressed 19",0.920410584817184,0.512049028784297,-0.561227885245404,0.102428194419772
"2934","TEX21P",2,3,"testis expressed 21, pseudogene",0,0.110182442862063,NA,NA
"2935","TEX22",5,3,"testis expressed 22",0.291234461461321,0.270833053632664,-0.0201497900935881,0.980737012957014
"2936","TEX29",5,3,"testis expressed 29",0,0.0373465308520196,NA,NA
"2937","TEX33",5,2,"testis expressed 33",0,0,NA,NA
"2938","TEX36",2,3,"testis expressed 36",0,0,NA,NA
"2939","TFEB",5,3,"transcription factor EB",7.73782160233543,6.52590264493804,-0.170154721548937,0.217438058583523
"2940","TFF2",5,7,"trefoil factor 2",0,0,NA,NA
"2941","TFPI",2,4,"tissue factor pathway inhibitor",73.2002107840404,86.4068918016087,0.172996034075431,0.126837059664648
"2942","TFRC",5,4,"transferrin receptor",154.76794797865,207.388544051271,0.308414683246771,0.0375150238190427
"2943","TGFBR3L",5,2,"transforming growth factor beta receptor 3 like",1.4203688258605,1.72072087174811,0.169882966641679,0.773697131725327
"2944","TGIF2LX",2,3,"TGFB induced factor homeobox 2 like X-linked",0,0,NA,NA
"2945","TGM7",5,7,"transglutaminase 7",0,0.0111838058855663,NA,NA
"2946","THAP4",5,7,"THAP domain containing 4",73.1981887814227,73.5038345063942,0.00671225756495096,0.939893376122425
"2947","THEG5",2,2,"testis highly expressed protein 5",0,0,NA,NA
